experiment_id,campaign_partition,target_sbox,target_sbox_index,key_id,session_id,fault_model,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance
25969,attack,S5,5,23,6,random_and_4,3.0140349630134726,12.655695057837544,0.8366722131789864,2,8.62448510897455,164c69f63ad11f69,ee917e4bfde212a3,True,ee917e4b1de912a3,False,6
25972,attack,S0,0,22,4,random_and_4,-3.180623382288815,3.004592132211161,0.929674642102255,1,1.93245465061664,283e0f8731ea3ff1,2bc21b885169960f,True,2bc21b885169960f,True,0
25987,attack,S0,0,23,1,random_and_4,7.119207092105395,5.932920911664263,0.6681435616815851,1,3.749198487694496,48c13dfdd157f0a9,9c5e3e12986ddb63,True,9c5e3e12986ddb63,True,0
25992,attack,S0,0,22,3,random_and_4,-2.899991510386224,1.5094737180906428,0.7855249335840395,1,3.611155124675625,83b29fb6cf93739c,b90d35826f873da8,True,b90d35826f873da8,True,0
26005,attack,S0,0,23,2,single_bit_flip,2.427547782000907,4.067256327328491,0.6350749978735243,2,3.1694576368517224,6de4d3eac1cf9ce1,b77b73a2dcff6eaf,True,b77b73a2dcff6daf,False,2
26006,attack,S0,0,23,1,single_bit_flip,2.4617344952024878,2.5187836500678005,0.5766675559178366,1,1.7062065562634416,429f9a6df0f7b038,28213753a6054f03,True,28213753a6054903,False,2
26015,attack,S0,0,23,3,single_bit_flip,-3.0116448723841414,1.0413148021168617,0.9644663606862904,1,2.6634158120706948,6a92259a36880a22,f49335ae5db6984b,True,f49335ae5db6984b,True,0
26019,attack,S5,5,22,6,stuck_at_bit,7.564523477849887,2.876301419721157,1.082901154370518,1,1.938888569171262,1fa903a1b0cecb2b,34bcc95a45619316,True,34bcc95af5619316,False,3
26024,attack,S5,5,23,0,random_and_4,-3.287600981199393,5.896306987765168,0.4857439708135534,1,3.781740996522263,da46e60199d2c8bb,e3ff5ceb9cab49c4,True,e3ff5ceb9cab49c4,True,0
26028,attack,S5,5,22,7,random_and_4,8.519536772292298,1.799658000653006,1.0411250512215575,1,2.6904445560390764,535fd057892379a6,ad12c324530f343c,True,ad12c324330f343c,False,2
26032,attack,S0,0,23,0,random_and_4,-0.1134638850782874,1.337651719121842,0.8112673179929175,1,3.504055222170244,76069e79c9ba8f2b,b5102e3d4f49fd31,True,b5102e3d4f49fd31,True,0
26033,attack,S5,5,22,2,random_and_4,1.5619790131815052,2.605845411147225,0.5464736786420277,1,1.806726025334216,06e13ba12a54e3e0,081b1188adaf579e,True,081b1188adaf579e,True,0
26046,attack,S5,5,22,2,random_and_4,7.801319523106242,1.0445789629764275,0.4396818749201087,2,3.5395748611845206,dea3973fc778b936,fc6adb21702e99c0,True,fc6adb21702e99c0,True,0
26055,attack,S5,5,22,3,random_and_4,-3.4528805170696755,14.196183204698038,1.1587449390769995,1,8.006847139051198,2965baadfe6eda97,df553db846b778cc,True,df553db846b7783c,False,4
26056,attack,S5,5,23,3,random_and_4,1.1628105993212563,4.027010245161892,1.0045868541468783,2,2.7822321645656567,03a1fc2fd7f75f56,1732868f8d0c26a6,True,1732868f8d0526a6,False,2
26057,attack,S0,0,23,6,random_and_4,-3.344443273768269,1.953978872686936,1.140524782480115,1,4.128621255965958,c072118d0adcb178,77f238f471528107,True,77f238f471528107,True,0
26058,attack,S5,5,22,0,random_and_4,6.555431338318575,0.7161099736115408,0.593879184357421,2,1.6129453480082012,385d4b21b5e2b0bf,94f3fc4ac2b5e762,True,94f3fc4af2b5e762,False,2
26064,attack,S5,5,22,6,single_bit_flip,2.3992846653516704,6.429078210327986,0.7972611321445895,2,1.445420335817641,5dd193cce356ce1c,a09dabcc5f68dc1b,True,a09dabcc5f6ddc1b,False,2
26066,attack,S5,5,23,7,random_and_2,2.319759887577633,12.877033141388576,0.7517490420743725,2,4.165206393491215,a363a395167d9e35,140efd3eeaaa010a,True,140efd3eeaaf010a,False,2
26068,attack,S0,0,22,6,single_bit_flip,-5.580991832117999,1.1148225326269123,0.3958038316322708,2,5.235437285780964,fbe9f8ae5cf966c7,4cd1338fc2da8f0a,True,4cd1338fc2da810a,False,3
26075,attack,S5,5,22,4,random_and_4,-8.115916123406933,4.142769018369221,0.6117512085168083,1,3.9298354325551488,f156ffba020931ff,c90a33f23029564e,True,c90a33f23529564e,False,2
26076,attack,S5,5,23,6,random_and_4,2.284261178446919,3.287963813348237,0.6632541551868953,1,4.69765919860783,4846fbf197fb92ca,83a80cf200642f11,True,83a80cf200648f11,False,2
26081,attack,S0,0,23,7,random_and_4,10.863192288474997,3.218078302614906,0.8336050547974864,1,5.057705974422195,c88d5f356b697ab6,002a6e63457b1209,True,002a6e63457b1206,False,4
26086,attack,S5,5,23,2,random_and_4,-1.20599366567558,3.069380443604413,0.4371926577076589,1,2.3350458471207505,f5d4ec1228e61cb7,8a0412413010b67f,True,8a0412413010b67f,True,0
26089,attack,S0,0,23,5,random_and_4,-23.47914845277585,1.6384263771605494,0.3281592848818771,1,2.504905908449412,261a193aebb585f5,127ac8c709c43319,True,127ac8c709c43319,True,0
26093,attack,S5,5,23,4,random_and_4,2.4400936229682304,1.6336888494564552,0.7648664543380599,2,2.2120869721976524,67301deb859bfcd8,1b4da820b1cca3ae,True,1b4da820b1cdaeae,False,4
26094,attack,S5,5,22,7,random_and_4,-2.605018618511464,3.8461574110983454,0.4226295714641013,1,3.695733412656661,e478c753e77550b6,8ca8f1e351ee4abe,True,8ca8f1e351ef4abe,False,1
26096,attack,S0,0,23,6,random_and_4,-6.003341214528239,6.374105857661382,0.7417577246136422,2,2.2545066673204723,b0c5df9a50cbfc63,19f116283e4e89fa,True,19f116283e4e88fa,False,1
26098,attack,S5,5,22,1,random_and_4,3.517875479268633,2.5586931100857377,0.873893921847302,2,4.941269602854389,a797a6ce01dfe2bf,6364a22ea3e42336,True,6364a22e93e22336,False,4
26100,attack,S5,5,22,3,random_and_4,-0.8044982440948321,3.7434337991143702,0.9878136513119878,1,2.4575773940676244,63492aa4623e7172,697976f0c460b7a0,True,697976f0c46fb7a0,False,4
26106,attack,S0,0,23,4,random_and_4,0.5562171788548791,2.215627754464701,0.9914284290494768,1,2.6556648015926867,423b58f9c193c44b,1bff9edf23e96ffa,True,1bff9edf23e96ffa,True,0
26107,attack,S0,0,22,5,random_and_4,2.555885482711409,1.7113956653755256,0.9140298058111018,1,4.082300156482782,15c00a116abe1acd,b24a19a8a42d667c,True,b24a19a8a42d667c,True,0
26113,attack,S5,5,23,0,random_and_4,0.4191922679916811,4.0185040261594,1.0955186069882876,1,3.1174098973454827,27e282151324537e,7b44f091f2733557,True,7b44f091f27e3557,False,3
26121,attack,S0,0,23,4,random_and_4,-1.6107060859333893,3.979884413346636,1.0579269077665248,2,3.2072991320780746,610590f6359b05b8,87d5878a4174e9dd,True,87d5878a4174e0dd,False,2
26128,attack,S0,0,23,6,random_and_4,-2.706262311751423,2.05259238983778,0.3928532468202224,1,4.562945034001125,4c97b8bbef2e94ab,c7da6821fe75cb4a,True,c7da6821fe75cb4a,True,0
26129,attack,S0,0,22,5,random_and_4,-6.174495906082939,2.158880622507664,0.3753331695091588,2,5.725982005834321,da776207fc72850f,aad3c7bdf7388a31,True,aad3c7bdf7388a31,True,0
26142,attack,S5,5,22,4,random_and_4,0.4878122457740423,3.008432354337498,0.6589273545193316,1,4.164746026434168,90cc21d031583f42,e3e96264fef445e0,True,e3e96264fefb45e0,False,4
26144,attack,S0,0,22,4,single_bit_flip,0.7771712029828417,2.1280460464259816,0.8391209980976923,2,2.5188560845593475,447dcb00caf8e508,a820948041fdbde7,True,a820948041fcbde7,False,1
26145,attack,S0,0,23,3,random_and_4,2.0505496785325623,1.765492610114236,0.9886367276040195,2,2.013730322782017,77d501cbfb23159d,b12c95caa8a52e97,True,b12c95caa8a52e97,True,0
26149,attack,S5,5,22,0,random_and_4,1.7922302839111168,3.4651584367178927,0.8826744220048248,2,1.8730270723603129,45d40112b365e325,1963f0d68c40cea2,True,1963f0d68c40cea2,True,0
26151,attack,S5,5,23,1,random_and_4,-1.6168670272142855,2.987742786423668,0.4829584908700414,1,2.371241676086002,4651278979b5c057,99abc362be68ca9e,True,99abc362be65ca9e,False,3
26153,attack,S5,5,22,7,random_and_4,-2.7477784463152224,2.685747651342241,0.7093248024811634,1,1.8491527002335784,98836625cfc1b2ac,56ddaacd8b70ae26,True,56ddaacd8b70ae26,True,0
26162,attack,S5,5,22,5,random_and_4,-3.049742300042519,8.514778798918584,0.9192303168523742,1,6.987230406363648,112f3481612d71e7,5a673072aed36dff,True,5a673072aed56dff,False,2
26164,attack,S0,0,22,7,single_bit_flip,2.328488562937588,2.510622176995445,0.6562609196035474,1,4.788944146059956,5f35b3517ebe9131,23218052b2289763,True,23218052b2289263,False,2
26177,attack,S5,5,22,6,random_and_4,4.919389307798441,8.442132876304951,1.175028648934421,2,9.17045118547087,9e61c9d2987464ff,da24ebf661526814,True,da24ebf6612268f4,False,6
26179,attack,S5,5,23,2,random_and_4,6.662784021705027,3.993343667036025,1.0398768891134786,2,1.5915299887678818,13c458e32e484270,f9cf37b20f503ae1,True,f9cf37b27f503ae1,False,3
26190,attack,S0,0,22,5,random_nibble,-0.7995621867014027,1.7421310022362786,1.0191738117302795,1,2.403580606290404,3121029dc93f51d1,f939a121398c3cbc,True,f939a121398c34bc,False,1
26192,attack,S0,0,23,2,random_and_4,-1.4330094984872612,3.3491883616692952,0.7140832580738856,2,1.751913690590725,ff282bbdc46a2ae9,763cf9e7c44a5d5e,True,763cf9e7cc4a525e,False,5
26193,attack,S0,0,23,5,random_and_4,2.8159314139297886,2.093495009000645,0.636153936283615,1,4.120030864730852,3147bf288aa8b05b,aa8ab443739bf483,True,aa8ab443739bfe83,False,2
26214,attack,S0,0,23,4,random_and_4,-1.3516986638936284,1.57760414270187,0.4914288073414278,1,3.2605372437499627,c2d929cb5e7e9308,ba9e33f5013833b2,True,ba9e33f5013835b2,False,2
26216,attack,S5,5,23,2,random_and_4,-5.371856546289759,2.699122658658959,0.8272935742962089,2,2.1776420348087173,fe1ec8c068e18e58,4786da4ea582f282,True,4786da4ea582f282,True,0
26218,attack,S5,5,23,5,random_and_4,-5.627686928717745,4.756821503341517,0.539622977733998,1,3.26971018200626,5e80e007b46f74e8,1195d1a60fa901fa,True,1195d1a600a901fa,False,4
26232,attack,S5,5,22,7,random_and_4,0.7863895293637158,3.9907770800744102,0.4367085823555082,1,4.223240703764305,301dda8df28522ec,16d3bd35e53aef72,True,16d3bd35e534ef72,False,3
26237,attack,S5,5,23,2,random_and_2,1.1328821934911957,2.384512781859943,0.5800270217060874,1,4.623747192204903,53fb09c2b127be3f,7f29c37209b5d93f,True,7f29c37209b5d93f,True,0
26247,attack,S0,0,23,2,single_bit_flip,3.185052637462892,0.9842129395743338,1.0120824694868835,1,4.736596954332084,3b64e0891abeccf5,070e72a47a10fc72,True,070e72a47a10f772,False,3
26250,attack,S0,0,23,6,random_and_4,-5.031397357583463,5.878122638580082,0.6348954734501004,1,6.236747230845987,46b4ef9bb14776f4,a59dd417061a20e8,True,a59dd417061a20e8,True,0
26256,attack,S5,5,22,0,random_and_4,6.769987542019097,3.4309143098710466,1.0348009003630136,1,3.3712791863416456,e6c953d1972e76c8,3cd86723c1def8c3,True,3cd86723c1def8c3,True,0
26257,attack,S0,0,23,5,random_and_4,0.6846350462788302,3.614856697134434,0.7143505986192147,1,3.936282681018141,2f6a2145a891e03d,c4927bab7570ace6,True,c4927bab7570ace6,True,0
26258,attack,S0,0,22,0,random_and_4,3.2794865355524245,3.071096626623494,1.0360616122910078,1,3.19654865311811,8c2b8ba862ccf298,da907f9c4de52b62,True,da907f9c4de52262,False,2
26261,attack,S5,5,23,2,random_and_4,20.790620861048875,1.1713860280140174,0.4758825382178885,1,1.3340370901986356,70a1eca99776d54d,c02d91a77e7aa6d7,True,c02d91a77e7aa6d7,True,0
26263,attack,S0,0,22,6,random_and_4,-7.664420436516647,0.9851685211736269,0.7529689511771791,1,4.162767136313221,dc2bca728cca07ac,8f80581661441b74,True,8f80581661441b74,True,0
26264,attack,S5,5,23,6,random_and_4,12.780899405624416,1.5176231768976722,0.7793658288237042,1,3.59755040459037,d878508dcfc4a758,98de896f62f683a4,True,98de896f62f683a4,True,0
26273,attack,S5,5,23,3,single_bit_flip,-5.917284412466536,3.341654414037648,0.7152473044823673,1,4.701399738126634,ce049bd1521393f5,f7c302baa483079e,True,f7c302baaf83079e,False,3
26276,attack,S5,5,22,4,random_and_4,-3.1149549567341364,2.5675337280425823,0.7465010941358228,1,2.4992903088482894,77b6ce5ed259b2b5,7aee6d3bfe4cbd58,True,7aee6d3bfe44bd58,False,1
26277,attack,S5,5,22,1,random_and_4,-0.2923449408646883,2.7313721299982485,1.1396517720587744,1,3.396719043926264,cb5086ec68667860,bcfb875f53299934,True,bcfb875f5a269934,False,6
26286,attack,S0,0,22,3,random_and_4,6.010477799095858,4.275040362199668,0.6157690486243115,2,4.53717810210626,61f24b1eb9ed919f,7e2c0ee72ba9ee0f,True,7e2c0ee72ba9ef0f,False,1
26288,attack,S5,5,22,2,random_and_4,12.844513470871073,0.7032482709237236,1.0823236982950672,2,4.228464970301651,52f29e9a0e7ddc43,6a513045f2b92a65,True,6a513045f2b92a65,True,0
26289,attack,S5,5,23,7,random_and_2,2.293888503339961,2.4734252524010603,0.6938040870541358,1,2.642688624002765,425d22b709d8beb3,510c73e1470005c4,True,510c73e1470305c4,False,2
26291,attack,S0,0,23,0,random_and_4,-3.228182759733272,2.2728925710769485,1.1129813349073845,1,3.9983284065391977,90be410a8b8becf5,2d2d4a0c5b66821a,True,2d2d4a0c5b668c1a,False,3
26292,attack,S5,5,22,1,random_and_4,2.8204283595474284,2.3658018836764545,0.7710921112279223,1,3.741321903468005,a8f69a499482ef0a,96b85e5ed15e478d,True,96b85e5ed15e478d,True,0
26294,attack,S0,0,22,1,random_and_4,11.834615343077658,4.49113898257935,1.0149117074479337,1,2.569924041615499,a4369d0b5482d0e5,df15f706d7c769c2,True,df15f706d7c769c2,True,0
26304,attack,S5,5,23,4,random_and_4,-8.093263337858733,3.1521508472812947,0.9633228255284908,1,3.226667522474775,ded93466e0bd7ddc,45f6f6df1d978cdb,True,45f6f6df14978cdb,False,2
26308,attack,S5,5,22,1,random_and_2,-6.271335751974883,0.6538237270826279,0.6959748878428802,1,2.9532665251194947,f24fe9b6365f5727,6d07d73e3428121a,True,6d07d73e3428121a,True,0
26310,attack,S0,0,23,4,random_and_4,8.11600354363201,1.91178744805334,0.2241272916137049,2,3.442372351545098,3154be17b4ded8b7,c9a256e408319df1,True,c9a256e418319df4,False,3
26314,attack,S5,5,22,5,random_and_4,-2.1481997197948,3.866262912612283,0.5120650483013786,2,4.624539945694409,7bfd43d69fc6e22e,529cacff9e0d8f89,True,529cacff9e0d8f89,True,0
26319,attack,S0,0,23,5,random_and_4,-1.2545107108663762,4.10885938395491,0.8758486273474686,2,2.289492266876448,c884a406d18c5771,1b4f43f8295b2f51,True,1b4f43f8295b2b51,False,1
26320,attack,S0,0,23,5,stuck_at_bit,6.684608229369444,4.616523070172117,0.7128991297732418,1,1.5053275157632453,53b2110a66416b5a,0b2178620c515a0f,True,0b2178620c515a0f,True,0
26324,attack,S5,5,23,7,random_and_4,-5.567804457019476,4.3845123232946674,0.6806293112310953,2,4.116178801525376,1211ec571689f108,c2da7dcd88d05e65,True,c2da7dcd88d75e65,False,3
26325,attack,S5,5,22,5,random_and_4,-1.449619375809472,3.380660625614841,1.072687727676576,1,1.855966256514128,1516d41c16e3c87b,03a84a4ef5e891e4,True,03a84a4ef5e091e4,False,1
26340,attack,S5,5,23,1,random_nibble,-2.9810457430713786,3.5807802633229158,1.2091938997673175,1,2.6658780593631577,07bbe85c17bff58c,206331db9dd03aeb,True,206331db9dd03aeb,True,0
26342,attack,S5,5,22,6,random_and_2,-2.96312308173652,2.47773099542346,0.6520192348933159,1,4.146122369513369,9d90ac274006c0bf,4b35af07bb3c58f7,True,4b35af07bb3c58f7,True,0
26343,attack,S0,0,22,7,stuck_at_bit,7.895344432770054,7.108657054090936,0.565636002576271,2,5.530744343582154,efa33cc5a3a2f0c0,f836972570e8824a,True,f836972570e8824a,True,0
26347,attack,S0,0,22,6,random_and_4,3.096708931540586,3.314264213762196,0.8935821242442284,2,3.431465307683315,79fa43c9a8bc7335,b7e8f425a35d6992,True,b7e8f425a35d6996,False,1
26354,attack,S0,0,23,6,random_and_2,3.044543813254363,3.591572614191469,0.8033767360040668,1,1.611693385709831,45ddda8bdfccb7f2,22a082e8554bb693,True,22a082e8554bb693,True,0
26361,attack,S5,5,23,7,random_and_4,8.186389620369997,5.088187697646362,0.8122089220510992,2,2.459374729344891,b6f59106e489ab8e,db186f44b6579659,True,db186f4436579659,False,1
26364,attack,S5,5,22,0,random_and_4,3.018036084952936,5.471643736705191,0.2275519294144206,1,2.972943707148472,1b46bb928bc5bb55,8274b43fcfda850c,True,8274b43fcfda850c,True,0
26369,attack,S5,5,22,5,stuck_at_bit,6.667203756312333,0.7530771141727022,0.4168973046834326,2,5.098541347564494,c5165ec6a1912f3c,7ed332caeacbd0ef,True,7ed332ca9acbd0ef,False,3
26375,attack,S5,5,23,0,random_and_4,3.2099952660539035,2.7166033675820884,1.1138067686241386,1,2.521895908074401,139f3f7320e27f56,4c4e499f4c9c35dc,True,4c4e499f4c9d35dc,False,1
26383,attack,S0,0,23,6,random_and_4,-4.62782309715857,4.2765458448938025,0.8103498490927825,2,2.389996604976464,523f5bc3f8310d3c,5da1f88dc9eff7ff,True,5da1f88dc9eff7ff,True,0
26384,attack,S0,0,22,5,random_and_2,8.038864643693016,3.0777749631454623,0.8084303957008453,2,1.9364243737098876,90a77655d8cb32b0,1dd1224a71da6966,True,1dd1224a71da6966,True,0
26385,attack,S0,0,22,1,random_and_4,27.20350140352099,1.8422436128465336,0.2926390972472921,1,2.024898912350082,8bef7e5fddd3950e,480fae6f214371cc,True,480fae6f214371ec,False,1
26387,attack,S5,5,23,6,random_and_4,-7.087339554121412,14.882480607877476,1.5460727275375468,4,2.5573001665649224,8a592b29c88bc1db,3f7a3ff1cef74788,False,,,-1
26392,attack,S5,5,22,7,random_and_4,-1.7707530045880997,1.7282617957466675,0.9515361630085062,1,1.7791925088177634,ec22dc9d621ca98c,5915e49c22283948,True,5915e49c22283948,True,0
26397,attack,S0,0,22,5,random_and_2,-0.5402975745209257,0.8762096968999116,0.7324803321567438,1,1.340432831616642,bed1abd14bf0b4f4,bbd60f6884b97190,True,bbd60f6884b97190,True,0
26402,attack,S0,0,23,7,random_and_4,-2.8401566470823463,3.501120812588696,0.6687948380022407,2,3.294639908396336,4d121fe1f282c0a3,a5272c7e56071f40,True,a5272c7e56071840,False,3
26405,attack,S5,5,23,3,random_and_4,-8.070502917315627,1.1785393526819865,0.4600093934044891,1,4.200383138080756,846a0eb133b7a537,b0b894e4f2f9e76d,True,b0b894e4f8f9e76d,False,2
26409,attack,S5,5,22,0,random_and_4,10.74107825939108,4.192196144354175,0.7270166933013638,2,3.107372410993854,e92b1fa3cb469417,ee2998371c68798a,True,ee299837bc68798a,False,2
26414,attack,S0,0,23,7,random_and_4,-4.424606517855457,6.411772073910654,0.4603656929553378,2,5.950147566528789,103f7aa77e54555b,1de06a0005559057,True,1de06a0005559057,True,0
26430,attack,S5,5,23,0,random_and_4,-13.672862510666198,3.5415052837918197,0.4745936426871219,2,3.404167984818003,81cec03b9f558440,b1f3789c716029d0,True,b1f3789c716029d0,True,0
26431,attack,S0,0,22,2,random_and_4,-1.8138864041753695,2.341601809500888,1.188026682298175,1,5.075996925590449,73b386fc8ae4ab0a,360483e54eee770d,True,360483e54eee7d0d,False,2
26439,attack,S0,0,22,1,random_and_4,-1.9484004468228144,1.814649110882343,0.5549549127882192,2,4.34879765520631,8d0c68f2444e3cf0,5c81c0ae3b60a90d,True,5c81c0ae3b60a90d,True,0
26444,attack,S0,0,23,1,random_and_4,-2.722721167472037,0.8602780435795607,0.7747488127778894,1,1.8267649488209008,2b26182e8ab4d38c,523116c7798f6a44,True,523116c7798f6a44,True,0
26447,attack,S5,5,23,3,random_and_4,20.283148328045197,1.3770282389969466,0.2538487886372147,1,2.534561364217184,dfff7df4f1df55ac,76e7da848ed7773a,True,76e7da848ed7773a,True,0
26450,attack,S5,5,23,0,random_and_4,-10.892738498023991,3.2818580857753945,0.8567724071531697,1,2.774685320529163,32fc699a40f6b070,9008a330d36ab776,True,9008a330d96ab776,False,2
26453,attack,S0,0,22,0,random_and_4,5.2040708738804735,4.524980421197875,0.6959716783556016,1,4.122352103455927,1ca2095e2e337a8a,10b396495e2d37ac,True,10b396495e2d37ac,True,0
26454,attack,S0,0,23,1,random_nibble,-0.1050953957699953,4.20318068357059,0.7949917182649759,2,2.977500881619072,823ceabe4c81be2a,85e431cd043e2f00,True,85e431cd043e2a00,False,2
26455,attack,S5,5,23,7,random_and_2,-2.606347763554082,3.2145035972505407,1.0241610147383071,2,3.324309662641326,cad34eeafcad7ed9,72bb82f165ec6caa,True,72bb82f165ec6ca3,False,2
26459,attack,S5,5,23,4,random_and_4,2.305540062662994,4.024502906402185,0.4058028856553982,2,2.3360855627368733,7afd3147ca1318b9,11488e7d60aed306,True,11488e7d60aed306,True,0
26463,attack,S0,0,22,2,random_and_4,24.761510944652997,0.597260052202599,0.4209991937997844,1,1.3728611466184693,b6cb80259cc1bc01,57ef09aafcd62fdb,True,57ef09aafcd62fdb,True,0
26475,attack,S5,5,22,6,random_and_2,-4.881796999702219,3.8602690858633726,0.4824004399033276,1,1.755806690280291,20af2bb814f1939d,b22ba9e6c9ae7302,True,b22ba9e6c9ae7302,True,0
26487,attack,S5,5,23,4,random_and_4,3.9047573116300582,4.063966147957661,0.6280139941700801,2,3.674299159277744,55eb5c7d29ecd7b8,1690b6632ff40573,True,1690b6632ff30573,False,3
26488,attack,S0,0,23,3,random_and_4,0.0829124880386342,1.894236236202662,0.6725328072774692,1,2.735916944996252,a76fc29b49fd7129,cb1315c442c422b4,True,cb1315c442c422b4,True,0
26496,attack,S5,5,23,1,random_and_2,-0.592183407136365,3.1127481058687705,0.9813476580651228,1,2.122279100380209,7a811d400ca08fc4,ef0a37bcb3180282,True,ef0a37bcb31a0282,False,1
26501,attack,S5,5,22,4,random_and_4,7.75696511646904,4.49973778699006,0.4722753531827743,2,4.124517252100143,e0ab99eb1744a5ae,6a39ee26aec3536c,True,6a39ee265ec3536c,False,4
26503,attack,S5,5,22,1,random_and_4,0.466241392281415,2.0481103573609314,1.0742914794972032,2,4.039425788167427,be057399ea16b6ee,cadfb55a3c79879d,True,cadfb55a3c7a879d,False,2
26516,attack,S5,5,23,7,random_and_4,5.896620248222668,1.268508489190964,0.8901123948347999,1,4.706982626755561,613d6421e6c43614,b0d2d4a72d66df1f,True,b0d2d4a72d66df1f,True,0
