trace_id,key_id,session_id,plaintext_class,plaintext_hex,ciphertext_hex,global_trigger_sample,sampling_rate_hz,number_of_samples,trace_sha256,global_alignment_shift_samples,affine_residual_intercept_samples,affine_residual_slope_samples_per_sample,affine_residual_slope_ppm,reference_correlation_before,reference_correlation_after
33,0,1,random,917166f576e6c6d0,8a4affb8dd77ddef,96,100000000.0,4288,a304a3cfd14561c5d1e4687035e8442e32db4de687d60dc24b072c76299faf97,-2,2.6555499941910723,-0.001580711831692167,-1580.711831692167,0.13623211873690136,0.26773251477991433
34,3,0,random,c9cc1b2155fbfc13,8e34b884a47ed659,96,100000000.0,4288,7906991401cb37f574378c0be03fe00f021df008128b74c5e244d4ab0317c9cc,-4,4.329343203743364,-0.003637894943666073,-3637.894943666073,0.04900920383385608,0.21417553620728286
35,2,0,random,79ece560ee9b7f30,df2da7150dfd4b17,96,100000000.0,4288,2ae4000e982bccca4430ef1dd5d032ab998c749dc9d3f4241c21b8c6e7dc69d7,-1,-1.126931313632171,-0.001037785467171007,-1037.785467171007,0.12912849581052913,0.1445596647668061
36,1,0,random,c6563e3e97e65e38,eaf6ba5ac45f745d,96,100000000.0,4288,86113890056b20cda2fe11808e6dbe927f832e8b0d19cde9e5b5a15d42667753,2,-0.9840883904161591,0.0008810905906506368,881.0905906506367,0.11592638415405689,0.1786031390090888
37,2,2,random,87daee678c8e5905,ae0c741e271386ce,96,100000000.0,4288,981d533cdf48d20d7a59434ebe0a9e0eca1c60d26c360b178f15bb6d8324ed37,-4,3.2348795015183787,-0.0008308738201988063,-830.8738201988064,0.03226031644720033,0.10730051107523067
38,1,0,random,cb54174daee0ddca,72b5d139d1ed48da,96,100000000.0,4288,aab8a5d9fe59d4fff421f269a32358076d74cb24b12b107fb2bf3d01678a1e2e,1,3.1003289068062,-0.0025593539961205124,-2559.3539961205124,0.12436027986301272,0.2305429878082995
39,3,0,random,57c3c50383a39549,c516640de6302d9a,96,100000000.0,4288,a7852507d2bd412e6e53524005333b5df5635a6a7977e16cf872f6ab3c55d769,-3,2.0953405409956254,-0.002930480405231662,-2930.480405231662,0.033036095752912976,0.22735753546835466
40,3,3,random,44386eea2183f4a1,59e4f13662fcf1ae,96,100000000.0,4288,21207349c2020c0819bf91bb11886f40278073f6078e177772091b3d9252bfc2,-3,0.24299732740898283,-0.0004391020051340114,-439.1020051340114,0.06856278783641738,0.21006456213877586
41,2,2,random,5907931c2bb02ac1,53ad05a49a48b72e,96,100000000.0,4288,b0085c81a3732704ba84ad6211f1133678f0bcb5158514d7b5552d5564c5e1aa,-2,0.03976332844408911,0.0001313007366020999,131.3007366020999,0.1416605504159463,0.260561693076811
42,3,0,random,0a17a288336986dd,83d13c87786c2ffa,96,100000000.0,4288,04eba6b6d2c9c4ee92a480d1dbd950f62035302f67bc2dca5dc6308d25e66de2,1,-3.5586656679280955,-0.0011898084714695657,-1189.8084714695658,0.09250039049148874,0.06588911218114958
43,2,2,random,2409732610fb2bd5,c43eabed738dd6c4,96,100000000.0,4288,84f2fe8704aefce384950feb7a9bd6a569d1cf110cad851ed3cd51d6d811cae7,-1,0.20452105794072373,-4.442021573234428e-05,-44.42021573234428,0.14164417726920941,0.1950621188880159
44,1,2,walking_one,0000000000000004,3e444f14dd1c9990,96,100000000.0,4288,73b5769d87707714fe58ccc58df566f605601ffb621e6917d2539e529266c167,0,0.11689385819873004,4.311967501339804e-05,43.11967501339804,0.12958538015141596,0.17375725263520522
45,1,0,walking_zero,fffffffffffffffb,9e96deedbd4d0098,96,100000000.0,4288,a873076e9ca9d97664942a4eca555cfe286288cf14398c58535c97740c436597,1,0.5371773242639858,-0.00024029955858073147,-240.29955858073149,0.13377310520734167,0.11725565033791988
46,0,3,repeated_nibble,2222222222222222,4e3b083e3d9c9203,96,100000000.0,4288,be5279e30961710f4231c12dea04f9b568200ece79a0157c673ad5a1ba899889,2,0.6718480991956091,-0.0012270909424736717,-1227.0909424736717,0.12023548966407724,0.20984951442877203
47,3,3,counter,0c2f590e5eacc7db,cf9b38cf865248f4,96,100000000.0,4288,6e3266353a6b3f39e002b4b5a35e66e559f99aed63d10dae85f83e28979bdd8d,-1,2.443146374656092,-0.0011545627118638095,-1154.5627118638095,0.1954962470570066,0.29185950973738134
48,3,0,random,38edd138564b9611,95da508cd92fbd72,96,100000000.0,4288,796a8b3d77be0311ea88c6f730f474fe6c796d20e8334d949d329fbb084d81f5,-3,0.3988518301117828,-0.0018850868326709823,-1885.0868326709824,0.09866123521653902,0.11661285669292212
49,1,0,random,cb2e8945186eaef7,102439bcd269d20b,96,100000000.0,4288,3936bf0961d02852526a42aa12939d3a7086d2631e2ffa9bfb49dfdda35bd5ce,-1,2.671816879919891,-0.0030806730966808577,-3080.6730966808577,0.11212931149973501,0.23544031242872948
50,1,2,random,e700ba993cfc0530,cee726d95d4efcad,96,100000000.0,4288,c329c14f6a06754dc5557e26120e0c0b236bde7ec43789ce8d606c8a1f9f0494,0,-1.9263139795506994,0.001851546690932718,1851.546690932718,0.16410113421442632,0.1254216415989157
51,0,3,random,8ec50fef24bb99f1,5d023b4e8d0abc6c,96,100000000.0,4288,bee924dab3458cebc7228f018e1cc7d30fdedab23eefa3528f02e810dc97ec02,0,1.5626714654064218,-0.0005676922883769139,-567.6922883769139,0.14931064367310087,0.23613907846716428
52,2,0,random,fc383813b874e38f,1abcc5f1350abaff,96,100000000.0,4288,e4290533b2ac901683cf784652101837ffba1402a721b09b63dde4018555dd09,-2,0.5662600745283296,-0.0013117422680899913,-1311.7422680899913,0.11021650766188326,0.27169910293791005
53,3,0,random,ebf000849e1ae8e0,a932c6ec2d3d1dd6,96,100000000.0,4288,2b0962a110ea6adfc3ec9938788480fcbb741ede510ebadcfa24e01c51b6ca4f,-3,3.0709232713342147,-0.001679336660128992,-1679.336660128992,0.04196657787667473,0.04449051371296076
54,3,3,random,05bdf34d72ac98e9,f1438a0e690a47e7,96,100000000.0,4288,70212c0d346236e7549d32e2b1493e9aa5fe9205388104d6b618155f73f62b9e,2,0.18877560095102974,-0.00032819082001163456,-328.19082001163457,0.16378415265383092,0.24344325396110117
55,0,2,random,7ab9d373a6a4f3fa,79e3acb1f95362b0,96,100000000.0,4288,ab505fe861259ee212bb0caec1ea0635517d00db3eba0fef8ec2b2eb2c20dfe6,-1,0.4633272229238641,-0.0006608125266616487,-660.8125266616487,0.16159350067733688,0.2532782019625829
56,1,0,random,7884fe8a4cec74a2,c0544166f3de1619,96,100000000.0,4288,b91f9556c0411043a0893a580d2a589e0ce2760de94c97a1fcb052854f869c64,3,-0.6887169916873878,-0.001022752211571798,-1022.7522115717981,0.06840813779869487,0.1260365128474723
57,3,1,random,5ce2ec6225aa7a90,d1eb20997adc9356,96,100000000.0,4288,e9b2ba1723336c55707938816b0f4922fbebdfc4f96a98d507bb35d9a9b7afa0,-4,-0.7415087228952945,0.000723364194992502,723.364194992502,0.036232922003007914,0.23760397872810815
58,2,0,random,4f488eea03987284,83033e69f3b0245f,96,100000000.0,4288,578dbec7f3234a6da1f44458e4d24973dc48924fb2c3bf5a42cdab926421b731,0,-2.0288802316841967,0.0002985681327484753,298.56813274847525,0.1354153499491201,0.12175311084929498
59,1,3,random,4a7fe3b42a56d158,fa8a25c9db3e8539,96,100000000.0,4288,90f516e81bb923aa6706bcbb02fc49a6253ca1757f130054bf157bf9dc56c344,2,0.991565057757295,-0.00014738098032302975,-147.38098032302975,0.09158078737344251,0.21823550173688053
60,2,1,walking_one,0000000000000008,ce8be0a3b1fda43a,96,100000000.0,4288,3f899ea0e3471d5da5dbe61b023488fd53ef7d0030eeb114051b1271e53397a8,-1,1.0352018504452543,-0.0003603979626219968,-360.3979626219968,0.12769470027401206,0.151640404197761
61,1,2,walking_zero,fffffffffffffff7,23814d54287877b3,96,100000000.0,4288,6fa22bf972dd3ddfc6830a40d57a8809d00bc6c3b252e8dc378042d0e7fef4ce,0,0.7077953914805226,-0.0005891083889053488,-589.1083889053488,0.14687244534078292,0.20518553756554003
62,1,2,repeated_nibble,3333333333333333,5a777c568ad9a1d2,96,100000000.0,4288,03563a17d67d7d30388466978938703b4f2e9d9ecaaadab65780ede317baccb2,-2,1.469661278810003,-0.0004482483810700701,-448.2483810700701,0.10101799931371169,0.1844414110178467
63,1,3,counter,efa6f4a65354892b,4f4a8481a20b85e7,96,100000000.0,4288,762d9d20e6238f9829ec1c6e28cf4299436e2d403b647a7f2755deabdb1cc428,3,-1.147866065508473,0.00034611481624547346,346.11481624547343,0.10527049909876321,0.23504384242687593
64,1,1,random,dbed756fa40198e7,3793080b66149980,96,100000000.0,4288,dd8f742737d6d8a65bf3b3a9f977483ea54c3ffc2258229caa2ff81a8fa3edc4,4,-1.516854621648396,0.0007326817735426942,732.6817735426941,0.09029373605990745,0.2670623546758261
65,3,3,random,e597bc4d9a77bb51,43fb4a18a2e26330,96,100000000.0,4288,7e001af6822d3fc1e1efb51d6cc31e97b3ab3414af70a79e2c468357a6911313,1,-0.5759358640600194,6.188480961947954e-05,61.88480961947954,0.16530208435767765,0.2650436368087295
66,1,3,random,e10ce3014e044ad2,5217a81ecebcecbd,96,100000000.0,4288,0c92f7c00f645a57cf0c172762fa11ce19d71d47cb850c128bbaaa0086da58ec,0,1.7022998599955634,-0.002033447456994486,-2033.447456994486,0.1437378739541971,0.25421530059972186
67,2,2,random,d14111c6fa5cfa4a,5b4d44b35b9d109a,96,100000000.0,4288,dcd67c8737e5518c710ea68df52a0492c67cad5c81ce8470f706a82383778dc8,1,-2.666526165428275,0.0023739608539985737,2373.960853998574,0.13777530344337693,0.12042812533868091
68,3,0,random,4c5ed899c98acea3,bf28c187829fbc72,96,100000000.0,4288,17659da0960f9798e77dcfecbbcd06ba56cf3efa50838693997777532f390bba,-3,3.3092493229595856,-0.0031875827855469656,-3187.5827855469656,0.09021285308430932,0.2656948626512836
69,1,3,random,29af078e5eee3177,825a5ec5a02013db,96,100000000.0,4288,88e7d7c67cfac94a5d96949d645bd8b2b669ab689c4983f93075b520ea34c2bf,1,-0.8867777341114078,7.661916571711774e-05,76.61916571711774,0.1576152003595079,0.23482360107657282
70,1,0,random,2d22328c3fa5cb04,e3e3f6ced246ffb5,96,100000000.0,4288,3d397c9cba8bd60a837a1050d3ca689a818442f568ae15cf49fab8fd269bd241,2,1.5588422455467714,-0.0021658487054681905,-2165.8487054681905,0.11448072970179432,0.25932845579374997
71,1,1,random,a83e9990a684c3ff,76a5f2c17d984b6c,96,100000000.0,4288,650258d61eb94f88370bdba5978e533f3da0f18028759b9f17c2b38d0a0e6e62,2,-1.8188970190524423,0.0009706732044130525,970.6732044130525,0.10301912343855274,0.2291214851962258
72,1,2,random,95e16d8960ed99a2,83eaf5a267a60110,96,100000000.0,4288,b7609454186ff778768cc486abaafa15952359439fe7977fb16bc96fd44d1c4a,1,0.749208439284292,-0.000372932949067939,-372.93294906793903,0.1260579088186714,0.2281109357687714
73,1,1,random,c1d1d4d0e6e8b117,576dcb122fda31c7,96,100000000.0,4288,891c4daf10cced6d9015799a0209cc14696bfaf8bbd7069361da9297ccb1e703,0,0.09872057974022269,0.00013206276423922674,132.06276423922674,0.18702082649832616,0.26139770499144066
74,1,1,random,2c3b7f46cf001dce,94164ae175ebf47b,96,100000000.0,4288,6f66a63b77f9d58d321babfc7bd206f0ed5627bbb180ef26da7ce5dfdb1c03cd,5,-2.083421387549232,0.0014968471028233197,1496.8471028233196,0.060780999902094845,0.2352746170618531
75,2,2,random,d4bd5c79dd2f4c64,ea104445e6cfbe7f,96,100000000.0,4288,d5533bae7e2d8d6c1b125c4c14d14ff79a731d6e9e88df55f54ead6419b52c5f,-3,0.4783589452523001,-0.00015651635653508752,-156.5163565350875,0.06875867552247036,0.2041920461540756
76,2,2,walking_one,0000000000000010,730136a1e693480a,96,100000000.0,4288,f6dd5dc4a5c4c2022831fcb441031ffdb99c977eeffe872c4a40382d615be04a,-2,-1.6220321573849368,0.001665704852970651,1665.704852970651,0.08819441530596939,0.06527747476349582
77,1,2,walking_zero,ffffffffffffffef,4ae337423737ecad,96,100000000.0,4288,c7b6e1ba1aff2e3a5b9076191c40c204cf6414f28b41218bc5420da97d9f0e60,-3,1.642942460296825,-0.001043233536943246,-1043.233536943246,0.0897605713593701,0.2159874470751309
78,0,3,repeated_nibble,4444444444444444,5884a88d302210ed,96,100000000.0,4288,11a2d954bb3fb124b026263e602d29c661fac88fddac037c7a7daa23eca782f9,0,0.189836930659738,0.0007246573967163336,724.6573967163336,0.1148811722437543,0.09727568607822602
79,3,2,counter,d31e903e47fc4a7b,447f92050d866254,96,100000000.0,4288,4c86ce8c7bb0fecc27b90b50f4bbb3fbf5c604f140a5d98eb65301feafbc1ced,1,5.115063154852449,-0.001743710386793048,-1743.710386793048,0.1355203112466173,0.11648986808861418
80,1,0,random,e55950793bce2252,f4d8b723d05f1b3d,96,100000000.0,4288,2f86274c24d49279e13691c38cceec99204c796d8b0bbdac4c8958254ee05ff4,-2,-1.1206341548526086,-0.000998506008875925,-998.5060088759251,0.11963575557395408,0.1722294697192372
81,2,1,random,27f76f20a797e3a6,9c5a04f5a028ddbc,96,100000000.0,4288,a98438fa312995b1ea3c9034514ff093bf7b1aa4d51c86bf7e732cfc2b7e6390,-5,-0.898099746334482,0.0011089664992164254,1108.9664992164255,0.03645660988860963,0.16182232487688786
82,3,0,random,18106a1ed396eb17,be28605d9c2c2817,96,100000000.0,4288,421757413e4f27f275e2c9fc9f025b6c59e7d81e3d5055a10d74b86549d5349e,0,1.730657436133634,-0.0030372281747395157,-3037.228174739516,0.11607457610483778,0.2340587157522973
83,1,1,random,a76fdd5124a1ce09,465b9be192fa224e,96,100000000.0,4288,fddbb3fb5261ff7753298f906f27c53036aed31216307f6632eecfb6c2916056,0,-1.5333937866794947,0.0012628713271710735,1262.8713271710735,0.1714194311301113,0.2625302311417318
84,0,2,random,025e05ee01c54cc9,ae81d384cf97429d,96,100000000.0,4288,514a553ff4692f4cd1f4f86c58745be22ddd3d98ca1b93a451ee31afaa39e01b,2,1.096716970592368,-0.00036354337661428183,-363.54337661428184,0.0665951231605475,0.1995196148138437
85,3,0,random,ee1107e5e727336f,2ba9da78cd92081d,96,100000000.0,4288,47cfecd9cec852a319c622be14385338b2a9bbe4ab0dd04b0de437c491fc7cbc,-2,3.3775894043748664,-0.002370310741104638,-2370.310741104638,0.11207886014850148,0.20845154426068896
86,2,2,random,e6ba1e3e0b135dca,ba7fefe77383aa48,96,100000000.0,4288,46475dbb515e80a88636b281872532b74345a9e0f46eeecfeb1934086f8d68c0,-1,-0.11019478096071769,0.0001355989125140288,135.5989125140288,0.173270188776747,0.23167210041551012
87,3,3,random,d8c4052e3636952a,aa945e4698c3b5c9,96,100000000.0,4288,b9fe90a9e972eadbbc67cfe037d8834d775c2a10505b89bce799bdbfa878ee3e,-2,1.8034551149503177,-0.002171046290820047,-2171.046290820047,0.11254191329640119,0.23208171127924568
88,1,2,random,31c442ddb915af15,f0e3656173ff122c,96,100000000.0,4288,c2629fa01aa9533786b9c80e0f4e51793a09dcaf627e007877b19a2065b5dd20,0,-0.9771305575933272,0.0018624188014765733,1862.4188014765732,0.12212997347540616,0.08828378497378025
89,1,3,random,4b9f4d77672d56bd,5c8913fb2eb090da,96,100000000.0,4288,2282ef4bc6b9b68422242c8993d901f28a88876f36482894d554297e3bc07318,-2,0.19009078175565572,1.5227596396789014e-06,1.5227596396789014,0.1284643019499595,0.2531347679637867
90,0,1,random,d56f13c618dae1c2,3a9bbd0a58ff3157,96,100000000.0,4288,bff2751a3f196e6b193f63e56189b05134172d298148454fe2b9b694d995e021,1,3.96309761593333,-0.001634602126815798,-1634.602126815798,0.13099489097997502,0.06768198831612647
91,3,2,random,aee94e24e7b6db2e,09a28c323d8e5555,96,100000000.0,4288,c3bf4aa5cc970aa9a888e0fa5009a4ada2d48e56e198034e9d2a7b6e201afd56,2,-0.8127811075750991,0.00045249753240657407,452.49753240657407,0.12898276136960396,0.22061780403243175
92,2,0,walking_one,0000000000000020,a7443975a3301c7c,96,100000000.0,4288,2bb40459809d33bb83b861fd3c6c1caafe9e89d3eaae0fead2708bd9c502c46a,0,1.276519362769099,-0.0027270007904366517,-2727.0007904366516,0.1386360650900279,0.25174579724614843
93,2,0,walking_zero,ffffffffffffffdf,28cce6299d134679,96,100000000.0,4288,091087d6fbc14975dc68d9c696b01af8103097ad97f80fd057a3f8f838321158,0,-0.2841729579587786,-0.002071486985357727,-2071.486985357727,0.1176220230605963,0.24784367556662382
94,0,3,repeated_nibble,5555555555555555,e6ef47f6dd98ab14,96,100000000.0,4288,e513cabbba2255106781f9b9a96aedc8f6f1c948115e2f144a2ad5e65053e8dc,0,1.7349110913261567,-0.0008459620996460205,-845.9620996460205,0.13258945900418392,0.23515384045592275
95,0,2,counter,b6962bd63ca40bcb,190c3cdec95d0698,96,100000000.0,4288,727d60b3816b8b11c21e159eaf18badb9a3c854214b73a9a60442553142b6bdc,1,-0.44868038003614985,0.0010086724106173177,1008.6724106173176,0.12540647639549357,0.12554759863799825
96,2,3,random,ea8dc3c0e76a45c4,12f957c2f80de233,96,100000000.0,4288,0f8745296c9520735df04fd923b9851d004eedd72bd0ca385ca7a03501e28e38,2,-1.3893891611828781,0.0010939718584334044,1093.9718584334043,0.07324082875160741,0.049059851179106384
97,0,0,random,c455c25ff6eeee3a,a5c090e8fd48311c,96,100000000.0,4288,928924842505ab19b0ec4d0068322dfeb76a5f92a0eec633e99ee3a841199724,0,-1.218259430349877,-1.97864366334022e-05,-19.7864366334022,0.141191908832235,0.12454124606415529
98,1,0,random,82d272e6892e3ec9,8a4a2ea74d071fab,96,100000000.0,4288,037150d526ae2f3c1c17ae49560b3fd31bffbe9f59221ff8df6ac741f3954686,0,1.3989732544133466,-0.002126405970503932,-2126.405970503932,0.16380272085829156,0.1710398786912083
99,1,0,random,c7980bc0b0bb687b,54c0b128383ea71c,96,100000000.0,4288,3d10aa8bfc352a331acd59af51153973675a544d3513b04906604a229c70dcd7,0,2.387376728491333,-0.002578949607720246,-2578.949607720246,0.14195461553512043,0.30663359363657405
100,1,1,random,2c08406253bb1ebc,fc931f644a37befb,96,100000000.0,4288,c8e7c3a8c53e499d42b9b79fededf5a3a1e1cadce3f251291ecefb948613298f,0,-0.8994358260710771,0.0004793160777390228,479.31607773902283,0.1673678192167759,0.2410871163092987
101,0,0,random,00abbc2bf25c063d,a0f50ba6eb6b25a4,96,100000000.0,4288,5a3fa3bc35df5d1a710648d58f177e7817536489fd2318e8b8a6d0aa5bedbf7a,1,-3.9379085383342316,0.0008069024426121576,806.9024426121576,0.11917198592199754,0.08784991275638702
102,0,2,random,b3dd64aaa1831a5d,e9b1b84de79de563,96,100000000.0,4288,f5df02a0b5da6f726cce1651c744a3e231815e1000ef369099784839de4b8181,-1,1.1453711315469004,-0.001649942850549334,-1649.942850549334,0.1236674738037085,0.2211228058502267
103,2,0,random,fdbb16dffa5ac0c7,831aef40e452205f,96,100000000.0,4288,fed957b6a13fa6a89dd401d3babf97b62269cfb93e1c266543aabcd5dec61d24,1,-0.2936753695133418,-0.0007943352407400516,-794.3352407400515,0.10946704746201905,0.08437099703069346
104,0,0,random,373f8126fcf9acc1,1437cfce5a52d682,96,100000000.0,4288,0e053ed7fcd7b4deab7f9cdadbe5954bcbb4e31ff0aa5f764594b983cb9aec0d,0,-5.471915030319971,0.0009410628736522401,941.0628736522401,0.1712025317883855,0.09769110016084243
105,1,3,random,983597220d484740,c5b22f9102c0af83,96,100000000.0,4288,2e85d0691185903749fd80e3389ba6178b7333f90b419acfbc07fa780a0b5c9c,4,1.4333720661290659,-0.000601264580218937,-601.264580218937,0.060789923726210414,0.20761889669000103
106,0,0,random,27aec791edbd5a69,bc846f67f3b8b22f,96,100000000.0,4288,0cada9a250f48c33586a55edc3f506a33a2332df16d778c5d008bb7b5adf940f,-1,3.15293418470848,-0.0022046512662688518,-2204.651266268852,0.11131899127436831,0.23260152893907285
107,2,3,random,31ec0f2a0b587315,f7442ca95ec91cef,96,100000000.0,4288,a2d1a83386dad79659647630573fa2afee1b6651cdbcfe4e3037b518fd5be848,1,1.0809243383647957,1.9781813212803485e-05,19.781813212803485,0.08205929461645786,0.09504262287129293
108,2,0,walking_one,0000000000000040,3b0c85a57087f46f,96,100000000.0,4288,2fb769d8bb6c452a3b3b3a7adf56ac99e14b74cdb659a346b5da4a30be99e315,0,0.35147877602009847,-0.001314043823832523,-1314.043823832523,0.10373394675356663,0.13536193512506456
109,0,0,walking_zero,ffffffffffffffbf,52c5e563ebda7457,96,100000000.0,4288,98b84d07ba2fc4d011cb82209e71f4a586acd9827c71c78b57e79091243d1d38,-2,0.18455397674509005,-0.0004961797973629622,-496.17979736296223,0.11295059824512817,0.1392201336590371
110,0,1,repeated_nibble,6666666666666666,01235f795feadb2c,96,100000000.0,4288,c7a7135c90d849cf8a242cd5d96025564359095d819fb6ef0e22b3c3897753a0,0,-1.1214494565141708,0.0005067356655223886,506.7356655223886,0.13508989076299002,0.18609444156608412
111,1,1,counter,9a0dc76e314bcd1b,2df99fb1507cce7e,96,100000000.0,4288,5eb732d3d40eeb20a0a8d0a7c0ece9e7f722162b2c9948551afff40690ae68e2,1,0.13706453828457374,4.452254042296101e-06,4.452254042296101,0.20058479356330816,0.2862849983517534
112,1,0,random,70bf376c81327988,f5b54db54de13ff0,96,100000000.0,4288,e5cc910c8e76cf40ae8a9dafd2a96567971cc3eaf21aa45d2dfa62d8bcdc90e7,-2,2.117779825911169,-0.002344203371442335,-2344.2033714423346,0.10568031312545843,0.2526952539149077
113,0,2,random,1f00e19fa8765ed3,46762bb1970e565e,96,100000000.0,4288,b2926614e9fffe1cac735007a0111f8cfc728e9d284740d03d72c06f28277b90,2,-0.7021404090547135,0.0007390584651922381,739.0584651922381,0.1248130611125698,0.21947120981032228
114,1,3,random,a0db731ea20bd2ad,18dee68d77cfa7a5,96,100000000.0,4288,61d68cbb90dec0cb1fcb1326feb218504b13518b2b0060209f46b9b4279162a2,2,-1.5322629196261284,0.0010297188701587402,1029.7188701587402,0.12017438398918766,0.2237385384880551
115,2,0,random,8a6f597aacbcfe2e,45a34e724dfdb328,96,100000000.0,4288,0fe9d1bd826a411bdd713465b001c7b80fdb0f163608df2b954f90401c410aeb,-2,2.0357007735687795,-0.002758467409116745,-2758.467409116745,0.08245462016874835,0.238637525317382
116,0,1,random,782704b3ac694057,4e2b64201357cd50,96,100000000.0,4288,0335910a1a14b66025acea33b1e8b9055665ec8cf398c36e0db8148b1efed129,1,-1.9711728537109556,0.0007670360870423975,767.0360870423975,0.1898989288192578,0.2674942525358762
117,0,1,random,22ef24bb251e731d,31333fda04e0745a,96,100000000.0,4288,f959c50dcd3599f492d094b822dbbfc6c3e11e06208f79f7ba51f8f5313ccbdf,0,-2.045030433068929,0.0012653497388782832,1265.3497388782832,0.13073637100307214,0.22992255267593734
118,1,3,random,8bd091e51952c449,eb49efd2fc8612ee,96,100000000.0,4288,46592621309327be370d34b0c9ea1db3dda9094fc95dccef6a33f46157937ad3,3,5.072560145521371,-0.002123255495846678,-2123.255495846678,0.09140376734635912,0.14483067091934565
119,2,1,random,51d1c7db937f5808,39079a094541b890,96,100000000.0,4288,be99324ae5e163f4d729e074f29d60270d93cc2fb303c579844d546eb39e7284,-4,1.0896990988692479,-0.00022506629227773929,-225.06629227773928,0.06415477505612241,0.21173253248805232
120,2,2,random,b3a3cd6148ed596b,3bf9b45968da3d57,96,100000000.0,4288,cefd96f6f44ff5be87830a8b52cc6332bd3641403e03b7c5ea964bd68871bc03,-3,-1.5141501021533923,0.0008507862788261891,850.7862788261891,0.07357635579191604,0.07938638692527178
121,1,0,random,5dead8d8568df92e,a324e4b7e6ed3b1f,96,100000000.0,4288,e6d17dd1c20a45956fcf1680a673e39aa0505d5d766ce238423c77f85303f751,0,1.9176691718051708,-0.0024305131965731376,-2430.5131965731375,0.14375963960000415,0.25461256684548045
122,1,0,random,aea1240fc1ba11f1,e4add0c0e97ed562,96,100000000.0,4288,5d708e65aff758dd6df350f7d75bed502a7ea5e858343691c879b31dd9ffe0c7,-1,2.372611032227886,-0.002826651600643905,-2826.651600643905,0.16080080308169478,0.28487473745452835
123,3,1,random,5e793f6cd942bc60,03232f2cca59ff93,96,100000000.0,4288,11e0cc0f6799e5c9e34833ab6f7eb5098a8b73e5cd77e7bf4630385f79a32e20,2,-1.1516081438170038,0.0006626843973910813,662.6843973910812,0.12318940902165806,0.23659309934720543
124,2,0,walking_one,0000000000000080,9a55763047ffeb6f,96,100000000.0,4288,e99df2a21f8f6a3d9bbc7d6d6a01ca3285d2ef24d2121df6cb2ce91e630e7052,0,2.1522009778765634,-0.002458925146761551,-2458.925146761551,0.1630492084787737,0.2635514766623062
125,3,2,walking_zero,ffffffffffffff7f,ad532b71788d6e0c,96,100000000.0,4288,a27157e73f0a64507931710c579c310176dce055f5d25b40fc9308c773ff1267,-2,0.20712407881979794,-0.00040880187687435473,-408.8018768743547,0.083347493557391,0.19192097516513237
126,3,1,repeated_nibble,7777777777777777,86a4758a9436970c,96,100000000.0,4288,27f90d38af7ed571528327e25c253ce9568b3125936ffe80c8003ba78af9b79a,1,-4.443498326745488,0.001299449519357941,1299.449519357941,0.147138242828523,0.11338813722779852
127,2,1,counter,7d85630625f38e6b,aafa535bca1b9949,96,100000000.0,4288,b56dc766d7e912e4315d745b4c11e45156bbe2880e0873e3302a437f6f3a630e,-5,-0.15912224716349,0.00012318163287074736,123.18163287074735,-0.00041308371853106225,0.18776260538680378
128,0,1,random,d0319c46d4e44596,f2756a6c38fc8c39,96,100000000.0,4288,550e7bce02849dbe98e681557f7a6a9402b25dba475eb3c5139cf3b8d698f85d,-5,0.5917473701754989,-0.0005552752948230243,-555.2752948230243,0.06791202217499094,0.1845017924261226
129,1,0,random,685db20672229b0f,a76a9a837e4a4d42,96,100000000.0,4288,c482fcbf41a9ed93eccd75d851f52edd8885e53d1a7c95d7692e178a7454256a,0,1.532722139755621,-0.0031927765513946444,-3192.7765513946442,0.09714701319741395,0.2595215397463868
130,1,3,random,7ebc96b41545a49b,abd25f2ca6ec2b9c,96,100000000.0,4288,88608e95c8716040e7bb3645365c19df82d217a57f9b80c7233e569feb365558,0,1.0055849056931738,-0.0011385340398635665,-1138.5340398635665,0.1675392149180181,0.24845211262599362
131,2,3,random,c2142f565e003f66,ca9dc41589235211,96,100000000.0,4288,d629adfb70449fe2d833974decf8f987a5092c6a98e413978f7518c23270f316,5,1.3780079994870045,-0.0017588882749325957,-1758.8882749325958,0.03339804600853601,0.20640120404842938
132,3,1,random,5d9427c62678dfc9,12b0ea614dbccb48,96,100000000.0,4288,81a01ca43dfd717ecd7cac992b457ef87421e534839c19b4ca654cba8f7e2603,2,-1.8580975562326856,0.001114779502474978,1114.779502474978,0.11362768079934743,0.2441541421130618
133,2,0,random,11ba81f461c15fe3,5eab94bc58cffa66,96,100000000.0,4288,6d3efb4075b25cb5d1b03c426cfce09a54f8b3d6435973bc2756a02bb7892227,-2,0.6534778712039374,-0.0010945239032275418,-1094.5239032275417,0.10414502949221617,0.1501759086742844
134,0,3,random,d245fc9b6a4fe5f8,e3398bec8277751c,96,100000000.0,4288,dbb1e0e24bf08da00ae31fd9bfc007546f2ae9930cc2764ea25b4cd8e18f6bbe,3,-2.147367149664399,0.0007465736053490594,746.5736053490594,0.10199897694365816,0.21026228807208322
135,2,0,random,b0b6e87d5ca2883c,844538c7f24188d3,96,100000000.0,4288,844875ba5c01410e29f50596def720fa8dffd094cc1722bc3949b466140d760b,0,1.0589504650605868,-0.0006724758644866241,-672.4758644866241,0.10155772214648819,0.11460676506307103
