pipeline,attack_type,key_id,target_sbox,target_sbox_index,key_guess,key_guess_hex,effective_sample_count,ineffective_sample_count,sei_effective_component,sei_ineffective_component,shfa_sei_joint,shfa_sei_joint_equivalent,alternative_sei_sum,alternative_sei_product
shfa_random_budget,SHFA,0,S5,5,1,1,2378,600,0.000547447127120556,0.0017666666666666664,0.00014559926870294772,0.0001455992687029477,0.002314113793787222,9.671565912463155e-07
shfa_random_budget,SHFA,0,S5,5,2,2,2378,600,0.0005976692006414277,0.0009944444444444443,0.00010010145163406041,0.00010010145163406041,0.001592113645085872,5.943488161934197e-07
shfa_random_budget,SHFA,0,S5,5,3,3,2378,600,0.0004537228349865356,0.000727777777777778,7.417399769434313e-05,7.417399769434313e-05,0.0011815006127643135,3.3020939657353434e-07
shfa_random_budget,SHFA,0,S5,5,4,4,2378,600,0.0006623920137000161,0.0012944444444444446,0.00012315970829620716,0.00012315970829620716,0.0019568364581444607,8.574296621783543e-07
shfa_random_budget,SHFA,0,S5,5,5,5,2378,600,0.0004441735674860878,0.0016888888888888895,0.00013406656332630145,0.0001340665633263015,0.0021330624563749775,7.50159802865393e-07
shfa_random_budget,SHFA,0,S5,5,6,6,2378,600,0.000388646345353857,0.0030833333333333338,0.00021819705614945713,0.00021819705614945715,0.0034719796786871907,1.198326231507726e-06
shfa_random_budget,SHFA,0,S5,5,7,7,2378,600,0.0005895346394373428,0.00075,8.416306594441192e-05,8.416306594441193e-05,0.0013395346394373428,4.421509795780071e-07
shfa_random_budget,SHFA,0,S5,5,8,8,2378,600,0.00048237063748787784,0.0025777777777777774,0.00019250272026407217,0.0001925027202640722,0.003060148415265655,1.2434443099687515e-06
shfa_random_budget,SHFA,0,S5,5,9,9,2378,600,0.0005485081568428283,0.0017722222222222223,0.00014601772703619266,0.00014601772703619266,0.0023207303790650506,9.720783446270125e-07
shfa_random_budget,SHFA,0,S5,5,10,a,2378,600,0.0005555816883246411,0.002277777777777777,0.00017835045825480728,0.00017835045825480725,0.002833359466102418,1.2654916234061265e-06
shfa_random_budget,SHFA,0,S5,5,11,b,2378,600,0.0005803390485109864,0.004977777777777777,0.0003502711004623024,0.0003502711004623024,0.005558116826288763,2.8887988192546874e-06
shfa_random_budget,SHFA,0,S5,5,12,c,2378,600,0.0003645963383156931,0.0007777777777777781,7.168195718564305e-05,7.168195718564304e-05,0.001142374116093471,2.8357492980109473e-07
shfa_random_budget,SHFA,0,S5,5,13,d,2378,600,0.0006065111149936937,0.0014333333333333338,0.00012835961061859685,0.00012835961061859685,0.0020398444483270273,8.693325981576279e-07
shfa_random_budget,SHFA,0,S5,5,14,e,2378,600,0.0004116353226697488,0.0013666666666666664,0.00011170644260784128,0.00011170644260784128,0.0017783019893364152,5.625682743153233e-07
shfa_random_budget,SHFA,0,S5,5,15,f,2378,600,0.00034691250961116094,0.0016777777777777776,0.00012712518506126738,0.00012712518506126738,0.0020246902873889386,5.820420994587255e-07
shfa_random_budget,SHFA,1,S0,0,0,0,2101,799,0.0002807841101934417,0.0006812920092543716,6.0321053436088705e-05,6.032105343608872e-05,0.0009620761194478133,1.9129597060039076e-07
shfa_random_budget,SHFA,1,S0,0,1,1,2101,799,0.00036007365772424056,0.0006781591820814818,6.513373974506901e-05,6.513373974506901e-05,0.0010382328398057224,2.441872572113584e-07
shfa_random_budget,SHFA,1,S0,0,2,2,2101,799,0.00023366346480370952,0.001173145875398065,8.81997050925766e-05,8.81997050925766e-05,0.0014068093402017745,2.7412132996569276e-07
shfa_random_budget,SHFA,1,S0,0,3,3,2101,799,0.0005245428334595549,0.00123893524602875,0.00011086725457244389,0.00011086725457244388,0.0017634780794883048,6.498746044248312e-07
shfa_random_budget,SHFA,1,S0,0,4,4,2101,799,0.00046881360862362155,0.0005998385027592376,6.707196941449865e-05,6.707196941449865e-05,0.0010686521113828591,2.812124530699483e-07
shfa_random_budget,SHFA,1,S0,0,5,5,2101,799,0.0006903712585811116,0.0012859276536220962,0.00012440644950537582,0.00012440644950537582,0.0019762989122032075,8.877674926753422e-07
shfa_random_budget,SHFA,1,S0,0,6,6,2101,799,0.00045204953285996735,0.0010446999613095845,9.40190995150858e-05,9.401909951508582e-05,0.001496749494169552,4.722561294888236e-07
shfa_random_budget,SHFA,1,S0,0,7,7,2101,799,0.0006314704518439466,0.0010916923689029308,0.00010838704777014556,0.00010838704777014556,0.0017231628207468775,6.893714734657221e-07
shfa_random_budget,SHFA,1,S0,0,8,8,2101,799,0.00037774389974539,0.0007878081331326235,7.31445917713365e-05,7.31445917713365e-05,0.0011655520328780135,2.975897164606526e-07
shfa_random_budget,SHFA,1,S0,0,9,9,2101,799,0.0004801406868423076,0.0010697625786927026,9.738259063522985e-05,9.738259063522985e-05,0.0015499032655350103,5.136365392917124e-07
shfa_random_budget,SHFA,1,S0,0,10,a,2101,799,0.0005218243346870704,0.001144950430842057,0.00010477088584239427,0.00010477088584239429,0.0016667747655291273,5.97462996823831e-07
shfa_random_budget,SHFA,1,S0,0,11,b,2101,799,0.00040221038869775076,0.0008285348863801902,7.725482503107193e-05,7.725482503107193e-05,0.001230745275077941,3.3324533870062306e-07
shfa_random_budget,SHFA,1,S0,0,12,c,2101,799,0.0007764570530431215,0.0011386847764962775,0.00012058050417211577,0.0001205805041721158,0.001915141829539399,8.841398259033651e-07
shfa_random_budget,SHFA,1,S0,0,13,d,2101,799,0.0009246152361435285,0.0025703867945069004,0.00022081424570863497,0.000220814245708635,0.003495002030650429,2.376618792983205e-06
shfa_random_budget,SHFA,1,S0,0,14,e,2101,799,0.0010188565269229923,0.0008535975037633086,0.00011789807030596822,0.00011789807030596823,0.001872454030686301,8.696933880744205e-07
shfa_random_budget,SHFA,1,S0,0,15,f,2101,799,0.0008471380211277195,0.0013360528883883328,0.00013758125304474454,0.00013758125304474454,0.0021831909095160525,1.1318211999912662e-06
shfa_random_budget,SHFA,1,S5,5,0,0,2377,596,0.00038051122372604224,0.002041011666141165,0.00015212180846342296,0.00015212180846342293,0.002421522889867207,7.76627846722503e-07
shfa_random_budget,SHFA,1,S5,5,1,1,2377,596,0.0006902386653472867,0.001917143371920184,0.00016428466381153048,0.00016428466381153048,0.0026073820372674705,1.3232864823135847e-06
shfa_random_budget,SHFA,1,S5,5,2,2,2377,596,0.00039360826982888356,0.001297801900815279,0.0001062239612260207,0.0001062239612260207,0.0016914101706441626,5.108255607605383e-07
shfa_random_budget,SHFA,1,S5,5,3,3,2377,596,0.0003210435549347635,0.0012640196387550115,9.947225496394419e-05,9.94722549639442e-05,0.001585063193689775,4.058053583332644e-07
shfa_random_budget,SHFA,1,S5,5,4,4,2377,596,0.0006321868934319909,0.0025646367280753118,0.00020142280607010995,0.00020142280607010995,0.0031968236215073028,1.621329725903517e-06
shfa_random_budget,SHFA,1,S5,5,5,5,2377,596,0.0007277599325608317,0.002474550695914599,0.0002019452931272916,0.00020194529312729157,0.0032023106284754304,1.8008788475771676e-06
shfa_random_budget,SHFA,1,S5,5,6,6,2377,596,0.0008038643896449087,0.00383710193234539,0.0002931449047272438,0.0002931449047272438,0.004640966321990299,3.084509602850127e-06
shfa_random_budget,SHFA,1,S5,5,7,7,2377,596,0.0007157248091149775,0.0026490923832259814,0.0002121970956616223,0.0002121970956616223,0.003364817192340959,1.8960211403123565e-06
shfa_random_budget,SHFA,1,S5,5,8,8,2377,596,0.0005967894715324197,0.001359736047925769,0.000123094321123602,0.00012309432112360202,0.001956525519458189,8.114761574652007e-07
shfa_random_budget,SHFA,1,S5,5,9,9,2377,596,0.00026476165411444595,0.0023337912706634834,0.00016302745623579933,0.0001630274562357993,0.002598552924777929,6.178984371787185e-07
shfa_random_budget,SHFA,1,S5,5,10,a,2377,596,0.00021449731501705526,0.0017200801765686234,0.00012128004580359295,0.00012128004580359295,0.0019345774915856787,3.68952579488032e-07
shfa_random_budget,SHFA,1,S5,5,11,b,2377,596,0.0003794493010690553,0.0009430881491824691,8.30164447797741e-05,8.301644477977407e-05,0.0013225374502515244,3.5785413905379683e-07
shfa_random_budget,SHFA,1,S5,5,12,c,2377,596,0.0006120103629492353,0.0011908247376244312,0.0001134059908657366,0.00011340599086573662,0.0018028351005736666,7.287970798824561e-07
shfa_random_budget,SHFA,1,S5,5,13,d,2377,596,0.0005118356589734501,0.002395725417773974,0.00018294878499463976,0.0001829487849946398,0.002907561076747424,1.226217697925786e-06
shfa_random_budget,SHFA,1,S5,5,14,e,2377,596,0.0005574983332238962,0.0020466420431512096,0.00016389977305120685,0.00016389977305120688,0.002604140376375106,1.1409995277627488e-06
shfa_random_budget,SHFA,1,S5,5,15,f,2377,596,0.0005405075707121023,0.002114206567271744,0.00016706237827965006,0.00016706237827965003,0.0026547141379838464,1.1427446556596233e-06
shfa_guided_raw,SHFA,0,S0,0,0,0,4507,3489,0.0008361835537343508,0.0009873341027333913,0.00011479544606798062,0.00011479544606798061,0.0018235176564677421,8.255925387467237e-07
shfa_guided_raw,SHFA,0,S0,0,1,1,4507,3489,0.0007949292841266716,0.0006092880782175745,8.824792608235979e-05,8.824792608235979e-05,0.0014042173623442461,4.84340935844412e-07
shfa_guided_raw,SHFA,0,S0,0,2,2,4507,3489,0.0008045782541065104,0.0011562308055592316,0.0001234808443919899,0.00012348084439198987,0.001960809059665742,9.302781628810106e-07
shfa_guided_raw,SHFA,0,S0,0,3,3,4507,3489,0.000678255514472495,0.0008931922635123727,9.882129870226566e-05,9.882129870226566e-05,0.0015714477779848676,6.058125782114367e-07
shfa_guided_raw,SHFA,0,S0,0,4,4,4507,3489,0.006367701741870461,0.009235670745407033,0.0010340207771477137,0.0010340207771477137,0.015603372487277493,5.880999669287042e-05
shfa_guided_raw,SHFA,0,S0,0,5,5,4507,3489,0.0021018724220081384,0.002894815347682817,0.00031837751815178505,0.0003183775181517851,0.004996687769690955,6.084532546100413e-06
shfa_guided_raw,SHFA,0,S0,0,6,6,4507,3489,0.0018855582684805222,0.0028571914712751155,0.0003018092597380221,0.0003018092597380222,0.004742749739755638,5.387401003294822e-06
shfa_guided_raw,SHFA,0,S0,0,7,7,4507,3489,0.0029488156849323804,0.005182478470393911,0.0005234880585082151,0.0005234880585082151,0.00813129415532629,1.5282173800321937e-05
shfa_guided_raw,SHFA,0,S0,0,8,8,4507,3489,0.0002417873112007951,0.000272644747390583,3.221792570234572e-05,3.221792570234572e-05,0.0005144320585913781,6.592204038458906e-08
shfa_guided_raw,SHFA,0,S0,0,9,9,4507,3489,0.0006358197383366721,0.00042281166021433577,6.643329440860117e-05,6.643329440860117e-05,0.001058631398551008,2.688319991631729e-07
shfa_guided_raw,SHFA,0,S0,0,10,a,4507,3489,0.0002853061349874161,0.0005319044721563189,5.122741855561688e-05,5.122741855561687e-05,0.0008172106071437349,1.51755609133441e-07
shfa_guided_raw,SHFA,0,S0,0,11,b,4507,3489,0.00032872649989669196,0.0007394108298110236,6.70016470408017e-05,6.70016470408017e-05,0.0010681373297077156,2.430639340694864e-07
shfa_guided_raw,SHFA,0,S0,0,12,c,4507,3489,0.0014440686624642121,0.002997172007080189,0.0002819056640179645,0.0002819056640179646,0.004441240669544402,4.328122171439467e-06
shfa_guided_raw,SHFA,0,S0,0,13,d,4507,3489,0.0005248565835685229,0.000781635005517484,8.20659705964689e-05,8.20659705964689e-05,0.0013064915890860069,4.102462785934702e-07
shfa_guided_raw,SHFA,0,S0,0,14,e,4507,3489,0.00031897907103950766,0.00039488127161473204,4.474223027708055e-05,4.4742230277080546e-05,0.0007138603426542397,1.2595886119056674e-07
shfa_guided_raw,SHFA,0,S0,0,15,f,4507,3489,0.0017413160131696623,0.0035071480436282523,0.0003341360565987962,0.0003341360565987962,0.005248464056797915,6.107053048926529e-06
shfa_guided_raw,SHFA,0,S5,5,0,0,4889,3107,0.002198026605868108,0.004695361989274507,0.00044115731777302064,0.00044115731777302064,0.006893388595142615,1.0320530576607173e-05
shfa_guided_raw,SHFA,0,S5,5,1,1,4889,3107,0.0005337530819705753,0.0009698541422863477,9.449311415356496e-05,9.449311415356496e-05,0.001503607224256923,5.176626375072669e-07
shfa_guided_raw,SHFA,0,S5,5,2,2,4889,3107,0.000749966394476921,0.0015980234111145145,0.00014794782670538798,0.00014794782670538798,0.0023479898055914356,1.1984638559232628e-06
shfa_guided_raw,SHFA,0,S5,5,3,3,4889,3107,0.0017387406645572204,0.003223142060417992,0.0003157218784790443,0.0003157218784790443,0.004961882724975213,5.604208168093508e-06
shfa_guided_raw,SHFA,0,S5,5,4,4,4889,3107,0.0008543913998979432,0.001232558176875436,0.00013148743565453248,0.00013148743565453248,0.0020869495767733793,1.0530871061962607e-06
shfa_guided_raw,SHFA,0,S5,5,5,5,4889,3107,0.00024390675282120076,0.00031640893322169096,3.509690465314645e-05,3.509690465314645e-05,0.0005603156860428917,7.71742754657228e-08
shfa_guided_raw,SHFA,0,S5,5,6,6,4889,3107,0.0004260647951301466,0.0013736476465561686,0.00011306729050850566,0.00011306729050850567,0.0017997124416863153,5.85262903110962e-07
shfa_guided_raw,SHFA,0,S5,5,7,7,4889,3107,0.00019412079270460805,0.00016060969504267322,2.22018331655228e-05,2.220183316552281e-05,0.0003547304877472813,3.1177681317729083e-08
shfa_guided_raw,SHFA,0,S5,5,8,8,4889,3107,0.0026896943397254182,0.005453225836693187,0.0005236000216923608,0.0005236000216923608,0.008142920176418605,1.4667510666198073e-05
shfa_guided_raw,SHFA,0,S5,5,9,9,4889,3107,0.0012321789796062065,0.0026107184592781296,0.00024339796233746342,0.00024339796233746342,0.003842897438884336,3.2168724071924133e-06
shfa_guided_raw,SHFA,0,S5,5,10,a,4889,3107,0.0015923950439792021,0.0021393843278190005,0.0002366429557381734,0.0002366429557381734,0.0037317793717982026,3.406745000785753e-06
shfa_guided_raw,SHFA,0,S5,5,11,b,4889,3107,0.0055488309064211806,0.011563580798945539,0.0011336900861115074,0.0011336900861115074,0.017112411705366717,6.416435452608753e-05
shfa_guided_raw,SHFA,0,S5,5,12,c,4889,3107,0.0005560940086111305,0.0009420920439938102,9.416052002903396e-05,9.416052002903396e-05,0.0014981860526049407,5.238917412251714e-07
shfa_guided_raw,SHFA,0,S5,5,13,d,4889,3107,0.0010390596586833554,0.001699127172060473,0.00017290217142095003,0.00017290217142095006,0.0027381868307438284,1.76549449946077e-06
shfa_guided_raw,SHFA,0,S5,5,14,e,4889,3107,0.0006281372214857297,0.0007690968792604592,8.781022967342881e-05,8.781022967342882e-05,0.001397234100746189,4.830983767920106e-07
shfa_guided_raw,SHFA,0,S5,5,15,f,4889,3107,0.0007916359879862717,0.0017861427040221584,0.00016252514309470994,0.00016252514309470992,0.00257777869200843,1.4139748441830522e-06
shfa_guided_raw,SHFA,1,S0,0,0,0,4482,3515,0.000734344487872657,0.0004705246161037133,7.56498461567673e-05,7.564984615676731e-05,0.0012048691039763704,3.455271582441599e-07
shfa_guided_raw,SHFA,1,S0,0,1,1,4482,3515,0.00011906169972168911,0.00027951231159286874,2.4944154918071247e-05,2.494415491807125e-05,0.00039857401131455786,3.327921091138534e-08
shfa_guided_raw,SHFA,1,S0,0,2,2,4482,3515,0.0006679377532939033,0.0009540447462510801,0.00010201114872591426,0.00010201114872591426,0.0016219824995449834,6.372425043527986e-07
shfa_guided_raw,SHFA,1,S0,0,3,3,4482,3515,0.00029538302946527557,0.0005278283074569667,5.1606620082134315e-05,5.160662008213431e-05,0.0008232113369222423,1.5591152449416772e-07
shfa_guided_raw,SHFA,1,S0,0,4,4,4482,3515,0.0006324942787661129,0.0007058906252213131,8.409552828110124e-05,8.409552828110124e-05,0.001338384903987426,4.464717818871149e-07
shfa_guided_raw,SHFA,1,S0,0,5,5,4482,3515,0.001596636434179377,0.001773131407967075,0.00021344153634270124,0.00021344153634270124,0.0033697678421464516,2.8310462085480087e-06
shfa_guided_raw,SHFA,1,S0,0,6,6,4482,3515,0.002246765334927892,0.0028636821668565323,0.0003258369906842709,0.0003258369906842709,0.005110447501784424,6.434021822744447e-06
shfa_guided_raw,SHFA,1,S0,0,7,7,4482,3515,0.0003583051527842743,0.00038133158238720855,4.636392901910639e-05,4.63639290191064e-05,0.0007396367351714828,1.3663307088871784e-07
shfa_guided_raw,SHFA,1,S0,0,8,8,4482,3515,0.000787509699664342,0.0010051971938997467,0.00011283578338802696,0.00011283578338802699,0.0017927068935640889,7.916025402714289e-07
shfa_guided_raw,SHFA,1,S0,0,9,9,4482,3515,0.0014146401660984761,0.0013192343725023218,0.00017273340059438937,0.00017273340059438937,0.002733874538600798,1.8662419318395034e-06
shfa_guided_raw,SHFA,1,S0,0,10,a,4482,3515,0.0005933670723351534,0.0006963400099957706,8.101987787876379e-05,8.101987787876377e-05,0.001289707082330924,4.131852330810219e-07
shfa_guided_raw,SHFA,1,S0,0,11,b,4482,3515,0.0013234429114146109,0.0011164052050852981,0.00015396800583618084,0.00015396800583618084,0.002439848116499909,1.4774985549365128e-06
shfa_guided_raw,SHFA,1,S0,0,12,c,4482,3515,0.0019519672223526456,0.002160983511024687,0.00026127758981764804,0.00026127758981764804,0.004112950733377333,4.218168981564726e-06
shfa_guided_raw,SHFA,1,S0,0,13,d,4482,3515,0.006819869591908215,0.008128823028313931,0.0009897308017526856,0.0009897308017526856,0.014948692620222147,5.543751298880143e-05
shfa_guided_raw,SHFA,1,S0,0,14,e,4482,3515,0.0028784755761605604,0.0033428316764769557,0.00039845396262579955,0.0003984539626257995,0.006221307252637516,9.622259335954777e-06
shfa_guided_raw,SHFA,1,S0,0,15,f,4482,3515,0.0016499012062927696,0.0023672120499626677,0.00025497524453274903,0.000254975244532749,0.004017113256255437,3.905666016784186e-06
shfa_guided_raw,SHFA,1,S5,5,0,0,4926,3068,0.0007852205330734088,0.0021289493769218867,0.00018380731413933883,0.0001838073141393389,0.0029141699099952956,1.6716947646329052e-06
shfa_guided_raw,SHFA,1,S5,5,1,1,4926,3068,0.0007330476434915187,0.001245880001155894,0.00012459626718938383,0.00012459626718938383,0.001978927644647413,9.132893989205386e-07
shfa_guided_raw,SHFA,1,S5,5,2,2,4926,3068,0.0009795707283879367,0.0024691308183562837,0.00021796253494573613,0.00021796253494573613,0.0034487015467442204,2.418688274222367e-06
shfa_guided_raw,SHFA,1,S5,5,3,3,4926,3068,0.0008529711100660048,0.001242055350346513,0.00013199859110673084,0.00013199859110673084,0.002095026460412518,1.0594373309484858e-06
shfa_guided_raw,SHFA,1,S5,5,4,4,4926,3068,0.002011242227434565,0.003666459002293091,0.00036223046402854796,0.00036223046402854796,0.005677701229727656,7.374137170569469e-06
shfa_guided_raw,SHFA,1,S5,5,5,5,4926,3068,0.003039452018167705,0.005986959640584816,0.0005823478052342968,0.0005823478052342967,0.009026411658752521,1.8197076562264116e-05
shfa_guided_raw,SHFA,1,S5,5,6,6,4926,3068,0.005711561149676189,0.014046136337752362,0.001315081459574046,0.0013150814595740458,0.01975769748742855,8.022536660976137e-05
shfa_guided_raw,SHFA,1,S5,5,7,7,4926,3068,0.002179547188771405,0.0032901558587700944,0.0003490274904239459,0.00034902749042394583,0.0054697030475415,7.171049952602128e-06
shfa_guided_raw,SHFA,1,S5,5,8,8,4926,3068,0.00048817299112533386,0.0003672727180008465,5.364464944169148e-05,5.3644649441691475e-05,0.0008554457091261803,1.792926213052045e-07
shfa_guided_raw,SHFA,1,S5,5,9,9,4926,3068,0.0005465275026955996,0.0011878727972136145,0.00010904922389770708,0.00010904922389770708,0.001734400299909214,6.492051533811931e-07
shfa_guided_raw,SHFA,1,S5,5,10,a,4926,3068,0.00028384977900289265,0.00017858994473804538,2.8953175450154654e-05,2.895317545015466e-05,0.00046243972374093804,5.0692716346032995e-08
shfa_guided_raw,SHFA,1,S5,5,11,b,4926,3068,0.00039792131009505,0.0014509237806588256,0.00011613017166376505,0.00011613017166376505,0.0018488450907538756,5.773534916478228e-07
shfa_guided_raw,SHFA,1,S5,5,12,c,4926,3068,0.00039643772081784,0.0006494469554929636,6.562525754025294e-05,6.562525754025295e-05,0.0010458846763108038,2.574652708277157e-07
shfa_guided_raw,SHFA,1,S5,5,13,d,4926,3068,0.0019277491197782393,0.005221604517507552,0.00045690054584281723,0.0004569005458428172,0.007149353637285791,1.006594351245526e-05
shfa_guided_raw,SHFA,1,S5,5,14,e,4926,3068,0.0015524834542705855,0.0033103415158196054,0.00030906581106193194,0.00030906581106193183,0.0048628249700901904,5.1392504312949466e-06
shfa_guided_raw,SHFA,1,S5,5,15,f,4926,3068,0.0006784845267407901,0.001409277582956676,0.00013144130489001042,0.00013144130489001042,0.0020877621096974663,9.56173033918765e-07
shfa_guided_threshold,SHFA,0,S0,0,0,0,4507,3489,0.0008361835537343508,0.0009873341027333913,0.00011479544606798062,0.00011479544606798061,0.0018235176564677421,8.255925387467237e-07
shfa_guided_threshold,SHFA,0,S0,0,1,1,4507,3489,0.0007949292841266716,0.0006092880782175745,8.824792608235979e-05,8.824792608235979e-05,0.0014042173623442461,4.84340935844412e-07
shfa_guided_threshold,SHFA,0,S0,0,2,2,4507,3489,0.0008045782541065104,0.0011562308055592316,0.0001234808443919899,0.00012348084439198987,0.001960809059665742,9.302781628810106e-07
shfa_guided_threshold,SHFA,0,S0,0,3,3,4507,3489,0.000678255514472495,0.0008931922635123727,9.882129870226566e-05,9.882129870226566e-05,0.0015714477779848676,6.058125782114367e-07
shfa_guided_threshold,SHFA,0,S0,0,4,4,4507,3489,0.006367701741870461,0.009235670745407033,0.0010340207771477137,0.0010340207771477137,0.015603372487277493,5.880999669287042e-05
shfa_guided_threshold,SHFA,0,S0,0,5,5,4507,3489,0.0021018724220081384,0.002894815347682817,0.00031837751815178505,0.0003183775181517851,0.004996687769690955,6.084532546100413e-06
shfa_guided_threshold,SHFA,0,S0,0,6,6,4507,3489,0.0018855582684805222,0.0028571914712751155,0.0003018092597380221,0.0003018092597380222,0.004742749739755638,5.387401003294822e-06
shfa_guided_threshold,SHFA,0,S0,0,7,7,4507,3489,0.0029488156849323804,0.005182478470393911,0.0005234880585082151,0.0005234880585082151,0.00813129415532629,1.5282173800321937e-05
shfa_guided_threshold,SHFA,0,S0,0,8,8,4507,3489,0.0002417873112007951,0.000272644747390583,3.221792570234572e-05,3.221792570234572e-05,0.0005144320585913781,6.592204038458906e-08
shfa_guided_threshold,SHFA,0,S0,0,9,9,4507,3489,0.0006358197383366721,0.00042281166021433577,6.643329440860117e-05,6.643329440860117e-05,0.001058631398551008,2.688319991631729e-07
shfa_guided_threshold,SHFA,0,S0,0,10,a,4507,3489,0.0002853061349874161,0.0005319044721563189,5.122741855561688e-05,5.122741855561687e-05,0.0008172106071437349,1.51755609133441e-07
shfa_guided_threshold,SHFA,0,S0,0,11,b,4507,3489,0.00032872649989669196,0.0007394108298110236,6.70016470408017e-05,6.70016470408017e-05,0.0010681373297077156,2.430639340694864e-07
shfa_guided_threshold,SHFA,0,S0,0,12,c,4507,3489,0.0014440686624642121,0.002997172007080189,0.0002819056640179645,0.0002819056640179646,0.004441240669544402,4.328122171439467e-06
shfa_guided_threshold,SHFA,0,S0,0,13,d,4507,3489,0.0005248565835685229,0.000781635005517484,8.20659705964689e-05,8.20659705964689e-05,0.0013064915890860069,4.102462785934702e-07
shfa_guided_threshold,SHFA,0,S0,0,14,e,4507,3489,0.00031897907103950766,0.00039488127161473204,4.474223027708055e-05,4.4742230277080546e-05,0.0007138603426542397,1.2595886119056674e-07
shfa_guided_threshold,SHFA,0,S0,0,15,f,4507,3489,0.0017413160131696623,0.0035071480436282523,0.0003341360565987962,0.0003341360565987962,0.005248464056797915,6.107053048926529e-06
shfa_guided_threshold,SHFA,0,S5,5,0,0,4888,3107,0.0021988449618424895,0.004695361989274507,0.0004412123074989552,0.0004412123074989553,0.006894206951116997,1.032437305414298e-05
shfa_guided_threshold,SHFA,0,S5,5,1,1,4888,3107,0.0005394151413930642,0.0009698541422863477,9.485248423925528e-05,9.485248423925527e-05,0.0015092692836794117,5.231540092920392e-07
shfa_guided_threshold,SHFA,0,S5,5,2,2,4888,3107,0.0007516152319317692,0.0015980234111145145,0.00014805351392716996,0.00014805351392716996,0.0023496386430462836,1.2010987367772329e-06
shfa_guided_threshold,SHFA,0,S5,5,3,3,4888,3107,0.0017367761256398653,0.003223142060417992,0.0003155927628086957,0.0003155927628086957,0.004959918186057857,5.597876180079652e-06
shfa_guided_threshold,SHFA,0,S5,5,4,4,4888,3107,0.0008523161032998413,0.001232558176875436,0.00013135517169335966,0.00013135517169335966,0.0020848742801752775,1.0505291824048283e-06
shfa_guided_threshold,SHFA,0,S5,5,5,5,4888,3107,0.00024392546896638567,0.00031640893322169096,3.509808033417605e-05,3.509808033417605e-05,0.0005603344021880767,7.718019742125477e-08
shfa_guided_threshold,SHFA,0,S5,5,6,6,4888,3107,0.00042791592222243076,0.0013736476465561686,0.0001131855287481472,0.0001131855287481472,0.0018015635687785993,5.878056994847545e-07
shfa_guided_threshold,SHFA,0,S5,5,7,7,4888,3107,0.00019562588228361102,0.00016060969504267322,2.229614299618879e-05,2.2296142996188788e-05,0.0003562355773262842,3.1419413296024655e-08
shfa_guided_threshold,SHFA,0,S5,5,8,8,4888,3107,0.002686109942917757,0.005453225836693187,0.0005233564503666015,0.0005233564503666015,0.008139335779610943,1.4647964140917572e-05
shfa_guided_threshold,SHFA,0,S5,5,9,9,4888,3107,0.0012283329895719768,0.0026107184592781296,0.0002431475471631475,0.0002431475471631475,0.0038390514488501064,3.20683161001585e-06
shfa_guided_threshold,SHFA,0,S5,5,10,a,4888,3107,0.0015897009544065298,0.0021393843278190005,0.00023646881144687187,0.0002364688114468719,0.0037290852822255303,3.4009813077762373e-06
shfa_guided_threshold,SHFA,0,S5,5,11,b,4888,3107,0.005543821536961488,0.011563580798945539,0.0011333190742717778,0.0011333190742717778,0.017107402335907025,6.41064282775886e-05
shfa_guided_threshold,SHFA,0,S5,5,12,c,4888,3107,0.0005574123877306661,0.0009420920439938102,9.42441607584844e-05,9.424416075848442e-05,0.0014995044317244763,5.251337757046535e-07
shfa_guided_threshold,SHFA,0,S5,5,13,d,4888,3107,0.0010440077038259296,0.001699127172060473,0.00017321983160031127,0.00017321983160031127,0.002743134875886403,1.7739018574110997e-06
shfa_guided_threshold,SHFA,0,S5,5,14,e,4888,3107,0.0006280620431210675,0.0007690968792604592,8.780547320619175e-05,8.780547320619176e-05,0.0013971589223815265,4.830405573463609e-07
shfa_guided_threshold,SHFA,0,S5,5,15,f,4888,3107,0.0007881956814644771,0.0017861427040221584,0.00016230397905870426,0.00016230397905870426,0.0025743383854866355,1.407829965789549e-06
shfa_guided_threshold,SHFA,1,S0,0,0,0,4482,3515,0.000734344487872657,0.0004705246161037133,7.56498461567673e-05,7.564984615676731e-05,0.0012048691039763704,3.455271582441599e-07
shfa_guided_threshold,SHFA,1,S0,0,1,1,4482,3515,0.00011906169972168911,0.00027951231159286874,2.4944154918071247e-05,2.494415491807125e-05,0.00039857401131455786,3.327921091138534e-08
shfa_guided_threshold,SHFA,1,S0,0,2,2,4482,3515,0.0006679377532939033,0.0009540447462510801,0.00010201114872591426,0.00010201114872591426,0.0016219824995449834,6.372425043527986e-07
shfa_guided_threshold,SHFA,1,S0,0,3,3,4482,3515,0.00029538302946527557,0.0005278283074569667,5.1606620082134315e-05,5.160662008213431e-05,0.0008232113369222423,1.5591152449416772e-07
shfa_guided_threshold,SHFA,1,S0,0,4,4,4482,3515,0.0006324942787661129,0.0007058906252213131,8.409552828110124e-05,8.409552828110124e-05,0.001338384903987426,4.464717818871149e-07
shfa_guided_threshold,SHFA,1,S0,0,5,5,4482,3515,0.001596636434179377,0.001773131407967075,0.00021344153634270124,0.00021344153634270124,0.0033697678421464516,2.8310462085480087e-06
