pipeline,key_id,K32_0_guess,K32_5_guess,joint_guess_hex,joint_sei
guided_threshold,0,15,10,fa,0.004365075598862223
guided_threshold,0,15,11,fb,0.004734599920281196
guided_threshold,0,15,12,fc,0.003000821664734599
guided_threshold,0,15,13,fd,0.003138926714153811
guided_threshold,0,15,14,fe,0.002543581974089909
guided_threshold,0,15,15,ff,0.002976559966863656
guided_threshold,1,0,0,00,0.003402047293100797
guided_threshold,1,0,1,01,0.003941622774156143
guided_threshold,1,0,2,02,0.0031491212863561037
guided_threshold,1,0,3,03,0.0034268439604287085
guided_threshold,1,0,4,04,0.0032760802230750088
guided_threshold,1,0,5,05,0.004962253601372965
guided_threshold,1,0,6,06,0.0046190677255546755
guided_threshold,1,0,7,07,0.0038761595724104577
guided_threshold,1,0,8,08,0.0037958183702680257
guided_threshold,1,0,9,09,0.003943606507542376
guided_threshold,1,0,10,0a,0.0036480302329936756
guided_threshold,1,0,11,0b,0.003841444238151382
guided_threshold,1,0,12,0c,0.0057745924230353345
guided_threshold,1,0,13,0d,0.0059818925618966715
guided_threshold,1,0,14,0e,0.00917173584695916
guided_threshold,1,0,15,0f,0.005087228804705638
guided_threshold,1,1,0,10,0.0029604369785407075
guided_threshold,1,1,1,11,0.0035000124595960538
guided_threshold,1,1,2,12,0.002707510971796014
guided_threshold,1,1,3,13,0.002985233645868619
guided_threshold,1,1,4,14,0.002834469908514919
guided_threshold,1,1,5,15,0.004520643286812875
guided_threshold,1,1,6,16,0.004177457410994586
guided_threshold,1,1,7,17,0.003434549257850368
guided_threshold,1,1,8,18,0.003354208055707936
guided_threshold,1,1,9,19,0.0035019961929822867
guided_threshold,1,1,10,1a,0.0032064199184335855
guided_threshold,1,1,11,1b,0.0033998339235912925
guided_threshold,1,1,12,1c,0.005332982108475244
guided_threshold,1,1,13,1d,0.005540282247336582
guided_threshold,1,1,14,1e,0.00873012553239907
guided_threshold,1,1,15,1f,0.004645618490145548
guided_threshold,1,2,0,20,0.0018541348503128548
guided_threshold,1,2,1,21,0.002393710331368201
guided_threshold,1,2,2,22,0.0016012088435681613
guided_threshold,1,2,3,23,0.001878931517640766
guided_threshold,1,2,4,24,0.0017281677802870664
guided_threshold,1,2,5,25,0.0034143411585850227
guided_threshold,1,2,6,26,0.003071155282766733
guided_threshold,1,2,7,27,0.0023282471296225153
guided_threshold,1,2,8,28,0.0022479059274800833
guided_threshold,1,2,9,29,0.002395694064754434
guided_threshold,1,2,10,2a,0.0021001177902057327
guided_threshold,1,2,11,2b,0.0022935317953634397
guided_threshold,1,2,12,2c,0.0042266799802473925
guided_threshold,1,2,13,2d,0.004433980119108729
guided_threshold,1,2,14,2e,0.007623823404171216
guided_threshold,1,2,15,2f,0.0035393163619176953
guided_threshold,1,3,0,30,0.0051563480615937985
guided_threshold,1,3,1,31,0.005695923542649145
guided_threshold,1,3,2,32,0.0049034220548491055
guided_threshold,1,3,3,33,0.00518114472892171
guided_threshold,1,3,4,34,0.00503038099156801
guided_threshold,1,3,5,35,0.006716554369865966
guided_threshold,1,3,6,36,0.006373368494047677
guided_threshold,1,3,7,37,0.0056304603409034586
guided_threshold,1,3,8,38,0.005550119138761027
guided_threshold,1,3,9,39,0.005697907276035377
guided_threshold,1,3,10,3a,0.005402331001486677
guided_threshold,1,3,11,3b,0.005595745006644384
guided_threshold,1,3,12,3c,0.007528893191528336
guided_threshold,1,3,13,3d,0.007736193330389673
guided_threshold,1,3,14,3e,0.01092603661545216
guided_threshold,1,3,15,3f,0.006841529573198639
guided_threshold,1,4,0,40,0.0018829685134628266
guided_threshold,1,4,1,41,0.0024225439945181728
guided_threshold,1,4,2,42,0.0016300425067181331
guided_threshold,1,4,3,43,0.001907765180790738
guided_threshold,1,4,4,44,0.0017570014434370382
guided_threshold,1,4,5,45,0.0034431748217349945
guided_threshold,1,4,6,46,0.003099988945916705
guided_threshold,1,4,7,47,0.002357080792772487
guided_threshold,1,4,8,48,0.002276739590630055
guided_threshold,1,4,9,49,0.0024245277279044053
guided_threshold,1,4,10,4a,0.002128951453355705
guided_threshold,1,4,11,4b,0.0023223654585134115
guided_threshold,1,4,12,4c,0.004255513643397364
guided_threshold,1,4,13,4d,0.004462813782258701
guided_threshold,1,4,14,4e,0.007652657067321188
guided_threshold,1,4,15,4f,0.003568150025067667
guided_threshold,1,5,0,50,0.002212279297859869
guided_threshold,1,5,1,51,0.002751854778915215
guided_threshold,1,5,2,52,0.0019593532911151754
guided_threshold,1,5,3,53,0.0022370759651877802
guided_threshold,1,5,4,54,0.0020863122278340805
guided_threshold,1,5,5,55,0.003772485606132037
guided_threshold,1,5,6,56,0.003429299730313747
guided_threshold,1,5,7,57,0.0026863915771695294
guided_threshold,1,5,8,58,0.0026060503750270974
guided_threshold,1,5,9,59,0.0027538385123014476
guided_threshold,1,5,10,5a,0.0024582622377527473
guided_threshold,1,5,11,5b,0.002651676242910454
guided_threshold,1,5,12,5c,0.004584824427794406
guided_threshold,1,5,13,5d,0.004792124566655743
guided_threshold,1,5,14,5e,0.00798196785171823
guided_threshold,1,5,15,5f,0.0038974608094647094
guided_threshold,1,6,0,60,0.001656851891918313
guided_threshold,1,6,1,61,0.0021964273729736593
guided_threshold,1,6,2,62,0.0014039258851736198
guided_threshold,1,6,3,63,0.0016816485592462244
guided_threshold,1,6,4,64,0.0015308848218925247
guided_threshold,1,6,5,65,0.003217058200190481
guided_threshold,1,6,6,66,0.0028738723243721914
guided_threshold,1,6,7,67,0.0021309641712279736
guided_threshold,1,6,8,68,0.0020506229690855416
guided_threshold,1,6,9,69,0.002198411106359892
guided_threshold,1,6,10,6a,0.0019028348318111915
guided_threshold,1,6,11,6b,0.002096248836968898
guided_threshold,1,6,12,6c,0.004029397021852851
guided_threshold,1,6,13,6d,0.004236697160714188
guided_threshold,1,6,14,6e,0.007426540445776675
guided_threshold,1,6,15,6f,0.0033420334035231536
guided_threshold,1,7,0,70,0.0035325575578848785
guided_threshold,1,7,1,71,0.004072133038940225
guided_threshold,1,7,2,72,0.003279631551140185
guided_threshold,1,7,3,73,0.00355735422521279
guided_threshold,1,7,4,74,0.00340659048785909
guided_threshold,1,7,5,75,0.005092763866157046
guided_threshold,1,7,6,76,0.004749577990338757
guided_threshold,1,7,7,77,0.0040066698371945385
guided_threshold,1,7,8,78,0.003926328635052107
guided_threshold,1,7,9,79,0.004074116772326457
guided_threshold,1,7,10,7a,0.003778540497777757
guided_threshold,1,7,11,7b,0.003971954502935464
guided_threshold,1,7,12,7c,0.005905102687819416
guided_threshold,1,7,13,7d,0.006112402826680753
guided_threshold,1,7,14,7e,0.00930224611174324
guided_threshold,1,7,15,7f,0.0052177390694897186
guided_threshold,1,8,0,80,0.014955240848928835
guided_threshold,1,8,1,81,0.015494816329984182
guided_threshold,1,8,2,82,0.014702314842184143
guided_threshold,1,8,3,83,0.014980037516256747
guided_threshold,1,8,4,84,0.014829273778903047
guided_threshold,1,8,5,85,0.016515447157201005
guided_threshold,1,8,6,86,0.016172261281382716
guided_threshold,1,8,7,87,0.015429353128238496
guided_threshold,1,8,8,88,0.015349011926096064
guided_threshold,1,8,9,89,0.015496800063370415
guided_threshold,1,8,10,8a,0.015201223788821714
guided_threshold,1,8,11,8b,0.015394637793979421
guided_threshold,1,8,12,8c,0.017327785978863374
guided_threshold,1,8,13,8d,0.01753508611772471
guided_threshold,1,8,14,8e,0.020724929402787196
guided_threshold,1,8,15,8f,0.016640422360533678
guided_threshold,1,9,0,90,0.005899953058619378
guided_threshold,1,9,1,91,0.006439528539674724
guided_threshold,1,9,2,92,0.005647027051874685
guided_threshold,1,9,3,93,0.005924749725947289
guided_threshold,1,9,4,94,0.0057739859885935895
guided_threshold,1,9,5,95,0.007460159366891546
guided_threshold,1,9,6,96,0.007116973491073256
guided_threshold,1,9,7,97,0.006374065337929039
guided_threshold,1,9,8,98,0.0062937241357866065
guided_threshold,1,9,9,99,0.006441512273060957
guided_threshold,1,9,10,9a,0.006145935998512256
guided_threshold,1,9,11,9b,0.0063393500036699624
guided_threshold,1,9,12,9c,0.008272498188553915
guided_threshold,1,9,13,9d,0.008479798327415251
guided_threshold,1,9,14,9e,0.01166964161247774
guided_threshold,1,9,15,9f,0.007585134570224219
guided_threshold,1,10,0,a0,0.004737501165310002
guided_threshold,1,10,1,a1,0.005277076646365348
guided_threshold,1,10,2,a2,0.004484575158565309
guided_threshold,1,10,3,a3,0.004762297832637913
guided_threshold,1,10,4,a4,0.004611534095284213
guided_threshold,1,10,5,a5,0.00629770747358217
guided_threshold,1,10,6,a6,0.00595452159776388
guided_threshold,1,10,7,a7,0.005211613444619663
guided_threshold,1,10,8,a8,0.00513127224247723
guided_threshold,1,10,9,a9,0.00527906037975158
guided_threshold,1,10,10,aa,0.00498348410520288
guided_threshold,1,10,11,ab,0.005176898110360586
guided_threshold,1,10,12,ac,0.007110046295244539
guided_threshold,1,10,13,ad,0.007317346434105876
guided_threshold,1,10,14,ae,0.010507189719168364
guided_threshold,1,10,15,af,0.006422682676914843
guided_threshold,1,11,0,b0,0.007158011308689185
guided_threshold,1,11,1,b1,0.007697586789744531
guided_threshold,1,11,2,b2,0.006905085301944492
guided_threshold,1,11,3,b3,0.007182807976017096
guided_threshold,1,11,4,b4,0.007032044238663397
guided_threshold,1,11,5,b5,0.008718217616961354
guided_threshold,1,11,6,b6,0.008375031741143063
guided_threshold,1,11,7,b7,0.007632123587998845
guided_threshold,1,11,8,b8,0.007551782385856414
guided_threshold,1,11,9,b9,0.007699570523130764
guided_threshold,1,11,10,ba,0.0074039942485820635
guided_threshold,1,11,11,bb,0.0075974082537397705
guided_threshold,1,11,12,bc,0.009530556438623723
guided_threshold,1,11,13,bd,0.00973785657748506
guided_threshold,1,11,14,be,0.012927699862547546
guided_threshold,1,11,15,bf,0.008843192820294025
guided_threshold,1,12,0,c0,0.003148614569624732
guided_threshold,1,12,1,c1,0.0036881900506800782
guided_threshold,1,12,2,c2,0.0028956885628800386
guided_threshold,1,12,3,c3,0.0031734112369526434
guided_threshold,1,12,4,c4,0.0030226474995989436
guided_threshold,1,12,5,c5,0.0047088208778969
guided_threshold,1,12,6,c6,0.00436563500207861
guided_threshold,1,12,7,c7,0.0036227268489343926
guided_threshold,1,12,8,c8,0.0035423856467919606
guided_threshold,1,12,9,c9,0.0036901737840663107
guided_threshold,1,12,10,ca,0.0033945975095176105
guided_threshold,1,12,11,cb,0.003588011514675317
guided_threshold,1,12,12,cc,0.005521159699559269
guided_threshold,1,12,13,cd,0.005728459838420606
guided_threshold,1,12,14,ce,0.008918303123483094
guided_threshold,1,12,15,cf,0.004833796081229573
guided_threshold,1,13,0,d0,0.0032518087324772613
guided_threshold,1,13,1,d1,0.0037913842135326075
guided_threshold,1,13,2,d2,0.002998882725732568
guided_threshold,1,13,3,d3,0.0032766053998051726
guided_threshold,1,13,4,d4,0.003125841662451473
guided_threshold,1,13,5,d5,0.004812015040749429
guided_threshold,1,13,6,d6,0.00446882916493114
guided_threshold,1,13,7,d7,0.003725921011786922
guided_threshold,1,13,8,d8,0.00364557980964449
guided_threshold,1,13,9,d9,0.00379336794691884
guided_threshold,1,13,10,da,0.0034977916723701397
guided_threshold,1,13,11,db,0.0036912056775278462
guided_threshold,1,13,12,dc,0.0056243538624117986
guided_threshold,1,13,13,dd,0.005831654001273136
guided_threshold,1,13,14,de,0.009021497286335622
guided_threshold,1,13,15,df,0.004936990244082102
guided_threshold,1,14,0,e0,0.003860350781063502
guided_threshold,1,14,1,e1,0.004399926262118848
guided_threshold,1,14,2,e2,0.0036074247743188084
guided_threshold,1,14,3,e3,0.0038851474483914132
guided_threshold,1,14,4,e4,0.0037343837110377135
guided_threshold,1,14,5,e5,0.00542055708933567
guided_threshold,1,14,6,e6,0.00507737121351738
guided_threshold,1,14,7,e7,0.004334463060373162
guided_threshold,1,14,8,e8,0.004254121858230731
guided_threshold,1,14,9,e9,0.004401909995505081
guided_threshold,1,14,10,ea,0.00410633372095638
guided_threshold,1,14,11,eb,0.004299747726114087
guided_threshold,1,14,12,ec,0.00623289591099804
guided_threshold,1,14,13,ed,0.006440196049859376
guided_threshold,1,14,14,ee,0.009630039334921863
guided_threshold,1,14,15,ef,0.005545532292668342
guided_threshold,1,15,0,f0,0.0023852812767596976
guided_threshold,1,15,1,f1,0.0029248567578150438
guided_threshold,1,15,2,f2,0.002132355270015004
guided_threshold,1,15,3,f3,0.002410077944087609
guided_threshold,1,15,4,f4,0.002259314206733909
guided_threshold,1,15,5,f5,0.003945487585031866
guided_threshold,1,15,6,f6,0.003602301709213576
guided_threshold,1,15,7,f7,0.002859393556069358
guided_threshold,1,15,8,f8,0.002779052353926926
guided_threshold,1,15,9,f9,0.0029268404912012767
guided_threshold,1,15,10,fa,0.0026312642166525756
guided_threshold,1,15,11,fb,0.0028246782218102826
guided_threshold,1,15,12,fc,0.004757826406694235
guided_threshold,1,15,13,fd,0.0049651265455555715
guided_threshold,1,15,14,fe,0.008154969830618058
guided_threshold,1,15,15,ff,0.004070462788364538
guided_budget_aware,0,0,0,00,0.004303959889979645
guided_budget_aware,0,0,1,01,0.0036341792285858026
guided_budget_aware,0,0,2,02,0.004216597195015231
guided_budget_aware,0,0,3,03,0.005329015510895439
guided_budget_aware,0,0,4,04,0.004111761961057934
guided_budget_aware,0,0,5,05,0.005037806527680726
guided_budget_aware,0,0,6,06,0.004723300825808834
guided_budget_aware,0,0,7,07,0.0039370365711291055
guided_budget_aware,0,0,8,08,0.008392534014314234
guided_budget_aware,0,0,9,09,0.00459516887319436
guided_budget_aware,0,0,10,0a,0.0049620921920448995
guided_budget_aware,0,0,11,0b,0.005142641761638022
guided_budget_aware,0,0,12,0c,0.004111761961057934
guided_budget_aware,0,0,13,0d,0.004566047974872888
guided_budget_aware,0,0,14,0e,0.004606817232522948
guided_budget_aware,0,0,15,0f,0.005148465941302317
guided_budget_aware,0,1,0,10,0.005349944303947428
guided_budget_aware,0,1,1,11,0.004680163642553585
guided_budget_aware,0,1,2,12,0.005262581608983014
guided_budget_aware,0,1,3,13,0.006374999924863222
guided_budget_aware,0,1,4,14,0.005157746375025717
guided_budget_aware,0,1,5,15,0.006083790941648509
guided_budget_aware,0,1,6,16,0.005769285239776617
guided_budget_aware,0,1,7,17,0.004983020985096889
guided_budget_aware,0,1,8,18,0.009438518428282016
guided_budget_aware,0,1,9,19,0.0056411532871621425
guided_budget_aware,0,1,10,1a,0.006008076606012682
guided_budget_aware,0,1,11,1b,0.006188626175605805
guided_budget_aware,0,1,12,1c,0.005157746375025717
guided_budget_aware,0,1,13,1d,0.005612032388840671
guided_budget_aware,0,1,14,1e,0.0056528016464907314
guided_budget_aware,0,1,15,1f,0.0061944503552701
guided_budget_aware,0,2,0,20,0.006871376178809656
guided_budget_aware,0,2,1,21,0.006201595517415813
guided_budget_aware,0,2,2,22,0.006784013483845242
guided_budget_aware,0,2,3,23,0.00789643179972545
guided_budget_aware,0,2,4,24,0.0066791782498879446
guided_budget_aware,0,2,5,25,0.007605222816510737
guided_budget_aware,0,2,6,26,0.007290717114638845
guided_budget_aware,0,2,7,27,0.006504452859959117
guided_budget_aware,0,2,8,28,0.010959950303144244
guided_budget_aware,0,2,9,29,0.0071625851620243704
guided_budget_aware,0,2,10,2a,0.00752950848087491
guided_budget_aware,0,2,11,2b,0.007710058050468033
guided_budget_aware,0,2,12,2c,0.0066791782498879446
guided_budget_aware,0,2,13,2d,0.007133464263702899
guided_budget_aware,0,2,14,2e,0.007174233521352959
guided_budget_aware,0,2,15,2f,0.0077158822301323276
guided_budget_aware,0,3,0,30,0.005972348252754702
guided_budget_aware,0,3,1,31,0.00530256759136086
guided_budget_aware,0,3,2,32,0.0058849855577902885
guided_budget_aware,0,3,3,33,0.006997403873670496
guided_budget_aware,0,3,4,34,0.005780150323832991
guided_budget_aware,0,3,5,35,0.006706194890455783
guided_budget_aware,0,3,6,36,0.0063916891885838914
guided_budget_aware,0,3,7,37,0.0056054249339041635
guided_budget_aware,0,3,8,38,0.01006092237708929
guided_budget_aware,0,3,9,39,0.006263557235969417
guided_budget_aware,0,3,10,3a,0.006630480554819957
guided_budget_aware,0,3,11,3b,0.00681103012441308
guided_budget_aware,0,3,12,3c,0.005780150323832991
guided_budget_aware,0,3,13,3d,0.0062344363376479455
guided_budget_aware,0,3,14,3e,0.006275205595298006
guided_budget_aware,0,3,15,3f,0.006816854304077374
guided_budget_aware,0,4,0,40,0.007943294090644409
guided_budget_aware,0,4,1,41,0.007273513429250565
guided_budget_aware,0,4,2,42,0.007855931395679994
guided_budget_aware,0,4,3,43,0.008968349711560202
guided_budget_aware,0,4,4,44,0.007751096161722697
guided_budget_aware,0,4,5,45,0.008677140728345488
guided_budget_aware,0,4,6,46,0.008362635026473598
guided_budget_aware,0,4,7,47,0.007576370771793869
guided_budget_aware,0,4,8,48,0.012031868214978996
guided_budget_aware,0,4,9,49,0.008234503073859123
guided_budget_aware,0,4,10,4a,0.008601426392709662
guided_budget_aware,0,4,11,4b,0.008781975962302785
guided_budget_aware,0,4,12,4c,0.007751096161722697
guided_budget_aware,0,4,13,4d,0.008205382175537651
guided_budget_aware,0,4,14,4e,0.008246151433187712
guided_budget_aware,0,4,15,4f,0.008787800141967079
guided_budget_aware,0,5,0,50,0.009871017432089162
guided_budget_aware,0,5,1,51,0.00920123677069532
guided_budget_aware,0,5,2,52,0.00978365473712475
guided_budget_aware,0,5,3,53,0.010896073053004957
guided_budget_aware,0,5,4,54,0.009678819503167452
guided_budget_aware,0,5,5,55,0.010604864069790245
guided_budget_aware,0,5,6,56,0.010290358367918353
guided_budget_aware,0,5,7,57,0.009504094113238624
guided_budget_aware,0,5,8,58,0.013959591556423751
guided_budget_aware,0,5,9,59,0.010162226415303878
guided_budget_aware,0,5,10,5a,0.010529149734154418
guided_budget_aware,0,5,11,5b,0.01070969930374754
guided_budget_aware,0,5,12,5c,0.009678819503167452
guided_budget_aware,0,5,13,5d,0.010133105516982406
guided_budget_aware,0,5,14,5e,0.010173874774632467
guided_budget_aware,0,5,15,5f,0.010715523483411836
guided_budget_aware,0,6,0,60,0.017495465804978287
guided_budget_aware,0,6,1,61,0.016825685143584446
guided_budget_aware,0,6,2,62,0.017408103110013874
guided_budget_aware,0,6,3,63,0.018520521425894082
guided_budget_aware,0,6,4,64,0.01730326787605658
guided_budget_aware,0,6,5,65,0.01822931244267937
guided_budget_aware,0,6,6,66,0.017914806740807476
guided_budget_aware,0,6,7,67,0.01712854248612775
guided_budget_aware,0,6,8,68,0.021584039929312876
guided_budget_aware,0,6,9,69,0.017786674788193003
guided_budget_aware,0,6,10,6a,0.01815359810704354
guided_budget_aware,0,6,11,6b,0.018334147676636665
guided_budget_aware,0,6,12,6c,0.017303267876056575
guided_budget_aware,0,6,13,6d,0.017757553889871533
guided_budget_aware,0,6,14,6e,0.01779832314752159
guided_budget_aware,0,6,15,6f,0.01833997185630096
guided_budget_aware,0,7,0,70,0.008444675049405825
guided_budget_aware,0,7,1,71,0.007774894388011982
guided_budget_aware,0,7,2,72,0.00835731235444141
guided_budget_aware,0,7,3,73,0.009469730670321619
guided_budget_aware,0,7,4,74,0.008252477120484113
guided_budget_aware,0,7,5,75,0.009178521687106905
guided_budget_aware,0,7,6,76,0.008864015985235014
guided_budget_aware,0,7,7,77,0.008077751730555286
guided_budget_aware,0,7,8,78,0.012533249173740412
guided_budget_aware,0,7,9,79,0.00873588403262054
guided_budget_aware,0,7,10,7a,0.009102807351471079
guided_budget_aware,0,7,11,7b,0.009283356921064202
guided_budget_aware,0,7,12,7c,0.008252477120484113
guided_budget_aware,0,7,13,7d,0.008706763134299068
guided_budget_aware,0,7,14,7e,0.008747532391949128
guided_budget_aware,0,7,15,7f,0.009289181100728496
guided_budget_aware,0,8,0,80,0.0045978728658053036
guided_budget_aware,0,8,1,81,0.003928092204411461
guided_budget_aware,0,8,2,82,0.00451051017084089
guided_budget_aware,0,8,3,83,0.005622928486721098
guided_budget_aware,0,8,4,84,0.0044056749368835925
guided_budget_aware,0,8,5,85,0.0053317195035063845
guided_budget_aware,0,8,6,86,0.005017213801634493
guided_budget_aware,0,8,7,87,0.004230949546954764
guided_budget_aware,0,8,8,88,0.00868644699013989
guided_budget_aware,0,8,9,89,0.004889081849020018
guided_budget_aware,0,8,10,8a,0.005256005167870558
guided_budget_aware,0,8,11,8b,0.00543655473746368
guided_budget_aware,0,8,12,8c,0.0044056749368835925
guided_budget_aware,0,8,13,8d,0.004859960950698547
guided_budget_aware,0,8,14,8e,0.0049007302083486064
guided_budget_aware,0,8,15,8f,0.0054423789171279754
guided_budget_aware,0,9,0,90,0.0028430395101403465
guided_budget_aware,0,9,1,91,0.0021732588487465036
guided_budget_aware,0,9,2,92,0.0027556768151759327
guided_budget_aware,0,9,3,93,0.0038680951310561405
guided_budget_aware,0,9,4,94,0.002650841581218636
guided_budget_aware,0,9,5,95,0.0035768861478414275
guided_budget_aware,0,9,6,96,0.003262380445969536
guided_budget_aware,0,9,7,97,0.0024761161912898073
guided_budget_aware,0,9,8,98,0.006931613634474934
guided_budget_aware,0,9,9,99,0.003134248493355061
guided_budget_aware,0,9,10,9a,0.003501171812205601
guided_budget_aware,0,9,11,9b,0.0036817213817987235
guided_budget_aware,0,9,12,9c,0.002650841581218635
guided_budget_aware,0,9,13,9d,0.00310512759503359
guided_budget_aware,0,9,14,9e,0.00314589685268365
guided_budget_aware,0,9,15,9f,0.0036875455614630184
guided_budget_aware,0,10,0,a0,0.0030850854902320646
guided_budget_aware,0,10,1,a1,0.002415304828838222
guided_budget_aware,0,10,2,a2,0.0029977227952676508
guided_budget_aware,0,10,3,a3,0.004110141111147859
guided_budget_aware,0,10,4,a4,0.002892887561310354
guided_budget_aware,0,10,5,a5,0.0038189321279331456
guided_budget_aware,0,10,6,a6,0.003504426426061254
guided_budget_aware,0,10,7,a7,0.002718162171381526
guided_budget_aware,0,10,8,a8,0.0071736596145666525
guided_budget_aware,0,10,9,a9,0.0033762944734467793
guided_budget_aware,0,10,10,aa,0.003743217792297319
guided_budget_aware,0,10,11,ab,0.003923767361890442
guided_budget_aware,0,10,12,ac,0.0028928875613103535
guided_budget_aware,0,10,13,ad,0.003347173575125308
guided_budget_aware,0,10,14,ae,0.0033879428327753683
guided_budget_aware,0,10,15,af,0.0039295915415547365
guided_budget_aware,0,11,0,b0,0.003966824417709038
guided_budget_aware,0,11,1,b1,0.0032970437563151957
guided_budget_aware,0,11,2,b2,0.0038794617227446244
guided_budget_aware,0,11,3,b3,0.004991880038624832
guided_budget_aware,0,11,4,b4,0.003774626488787327
guided_budget_aware,0,11,5,b5,0.004700671055410119
guided_budget_aware,0,11,6,b6,0.004386165353538227
guided_budget_aware,0,11,7,b7,0.003599901098858499
guided_budget_aware,0,11,8,b8,0.008055398542043627
guided_budget_aware,0,11,9,b9,0.004258033400923753
guided_budget_aware,0,11,10,ba,0.004624956719774293
guided_budget_aware,0,11,11,bb,0.004805506289367415
guided_budget_aware,0,11,12,bc,0.003774626488787327
guided_budget_aware,0,11,13,bd,0.0042289125026022814
guided_budget_aware,0,11,14,be,0.004269681760252341
guided_budget_aware,0,11,15,bf,0.00481133046903171
guided_budget_aware,0,12,0,c0,0.002929484503030246
guided_budget_aware,0,12,1,c1,0.002259703841636403
guided_budget_aware,0,12,2,c2,0.002842121808065832
guided_budget_aware,0,12,3,c3,0.00395454012394604
guided_budget_aware,0,12,4,c4,0.0027372865741085353
guided_budget_aware,0,12,5,c5,0.003663331140731327
guided_budget_aware,0,12,6,c6,0.0033488254388594355
guided_budget_aware,0,12,7,c7,0.0025625611841797067
guided_budget_aware,0,12,8,c8,0.007018058627364834
guided_budget_aware,0,12,9,c9,0.0032206934862449603
guided_budget_aware,0,12,10,ca,0.0035876168050955003
guided_budget_aware,0,12,11,cb,0.003768166374688623
guided_budget_aware,0,12,12,cc,0.0027372865741085344
guided_budget_aware,0,12,13,cd,0.0031915725879234896
guided_budget_aware,0,12,14,ce,0.0032323418455735492
guided_budget_aware,0,12,15,cf,0.003773990554352918
guided_budget_aware,0,13,0,d0,0.006940532173121575
guided_budget_aware,0,13,1,d1,0.006270751511727733
guided_budget_aware,0,13,2,d2,0.0068531694781571615
guided_budget_aware,0,13,3,d3,0.00796558779403737
guided_budget_aware,0,13,4,d4,0.006748334244199864
guided_budget_aware,0,13,5,d5,0.007674378810822656
guided_budget_aware,0,13,6,d6,0.0073598731089507645
guided_budget_aware,0,13,7,d7,0.006573608854271036
guided_budget_aware,0,13,8,d8,0.011029106297456164
guided_budget_aware,0,13,9,d9,0.00723174115633629
guided_budget_aware,0,13,10,da,0.00759866447518683
guided_budget_aware,0,13,11,db,0.007779214044779952
guided_budget_aware,0,13,12,dc,0.006748334244199864
guided_budget_aware,0,13,13,dd,0.007202620258014819
guided_budget_aware,0,13,14,de,0.007243389515664878
guided_budget_aware,0,13,15,df,0.007785038224444247
guided_budget_aware,0,14,0,e0,0.006810864683786726
guided_budget_aware,0,14,1,e1,0.006141084022392883
guided_budget_aware,0,14,2,e2,0.006723501988822312
guided_budget_aware,0,14,3,e3,0.00783592030470252
guided_budget_aware,0,14,4,e4,0.006618666754865015
guided_budget_aware,0,14,5,e5,0.007544711321487807
guided_budget_aware,0,14,6,e6,0.007230205619615915
guided_budget_aware,0,14,7,e7,0.006443941364936187
guided_budget_aware,0,14,8,e8,0.010899438808121314
guided_budget_aware,0,14,9,e9,0.007102073667001441
guided_budget_aware,0,14,10,ea,0.00746899698585198
guided_budget_aware,0,14,11,eb,0.007649546555445103
guided_budget_aware,0,14,12,ec,0.006618666754865015
guided_budget_aware,0,14,13,ed,0.007072952768679969
guided_budget_aware,0,14,14,ee,0.00711372202633003
guided_budget_aware,0,14,15,ef,0.007655370735109398
guided_budget_aware,0,15,0,f0,0.0037334229369063096
guided_budget_aware,0,15,1,f1,0.003063642275512467
guided_budget_aware,0,15,2,f2,0.003646060241941896
guided_budget_aware,0,15,3,f3,0.004758478557822104
guided_budget_aware,0,15,4,f4,0.0035412250079845985
guided_budget_aware,0,15,5,f5,0.004467269574607391
guided_budget_aware,0,15,6,f6,0.004152763872735499
guided_budget_aware,0,15,7,f7,0.0033664996180557704
guided_budget_aware,0,15,8,f8,0.007821997061240898
guided_budget_aware,0,15,9,f9,0.004024631920121024
guided_budget_aware,0,15,10,fa,0.004391555238971564
guided_budget_aware,0,15,11,fb,0.004572104808564686
guided_budget_aware,0,15,12,fc,0.0035412250079845985
guided_budget_aware,0,15,13,fd,0.003995511021799553
guided_budget_aware,0,15,14,fe,0.0040362802794496125
guided_budget_aware,0,15,15,ff,0.0045779289882289815
guided_budget_aware,1,0,0,00,0.005919114649887111
guided_budget_aware,1,0,1,01,0.005906716316223156
guided_budget_aware,1,0,2,02,0.005435579636992845
guided_budget_aware,1,0,3,03,0.006824193007355868
guided_budget_aware,1,0,4,04,0.006148483822670289
guided_budget_aware,1,0,5,05,0.00776646636581649
guided_budget_aware,1,0,6,06,0.007450308857385624
guided_budget_aware,1,0,7,07,0.0055037704721446
guided_budget_aware,1,0,8,08,0.005683546310271956
guided_budget_aware,1,0,9,09,0.004989239625090444
guided_budget_aware,1,0,10,0a,0.007158948016282668
guided_budget_aware,1,0,11,0b,0.005671147976608001
guided_budget_aware,1,0,12,0c,0.007165147183114646
guided_budget_aware,1,0,13,0d,0.008305793880198559
guided_budget_aware,1,0,14,0e,0.013240330678452868
guided_budget_aware,1,0,15,0f,0.007617686361849023
guided_budget_aware,1,1,0,10,0.00576722624988901
guided_budget_aware,1,1,1,11,0.005754827916225055
guided_budget_aware,1,1,2,12,0.005283691236994744
guided_budget_aware,1,1,3,13,0.006672304607357767
guided_budget_aware,1,1,4,14,0.0059965954226721884
