trace_id,key_id,session_id,plaintext_class,plaintext_hex,ciphertext_hex,global_trigger_sample,sampling_rate_hz,number_of_samples,trace_sha256
647,1,1,random,314b1cf820b262f5,7709bacbcf8c367f,96,100000000.0,4288,242e985154eed42eea5d725b56169837cdccdfba5640361eebc1d08546b051dc
648,0,1,random,d5834e501d242d3b,adc8a6aae08d96f6,96,100000000.0,4288,b7da38789dbfc8ac199c3eb754bb3671b970e2835b8380d0f4be3c5202c2b2dd
649,1,3,random,f150deae5b21bafd,929c71d507267a91,96,100000000.0,4288,a0deacf35d407de48f06e6121bf4f31bed19562c96787232d88cbfabf5953673
650,3,2,random,26fcbcea4372272e,3ebde0c732d66f46,96,100000000.0,4288,50d1eba55213cb235b39037dde100e6abdfb955e599c9b88290cf303c6804e92
651,1,3,random,3aff47a00ce779a8,1b666e235d8c67ff,96,100000000.0,4288,ee4bf40c414c355c77e5f7df3bfb3995db411587891c239207b2a83d29e73c7d
652,3,0,walking_one,0000010000000000,51441b07eb563324,96,100000000.0,4288,698c44b0ce49b215c27dd56c8659d410c1647689f654564edf65e2393a955fd8
653,2,2,walking_zero,fffffeffffffffff,c497a986057b1403,96,100000000.0,4288,db48bdf351f64eb9a844fb63eac2f722b2cbfa3b22566f39c78368bae8b56dac
654,0,1,repeated_nibble,8888888888888888,8eed7994beb0a854,96,100000000.0,4288,75caa89f1b5ab046eb1ff676cd25faa6e974895771ab1860cf860dcf88afae30
655,1,0,counter,cff0719caf9379bb,41f742ecb7c476bc,96,100000000.0,4288,e9a20cfbf8e8c273fd325391d4ee3ae17926d737206e02de226e2317bd23fc24
656,3,2,random,3f0ca9aa891e72a6,7e11c3560f04fb3a,96,100000000.0,4288,db6aa6c07188f6c3fc370d40e9d0f2da026fc8576e3bc42421c04bc450ddb1d0
657,0,1,random,bbd5dab7be1a62aa,0da0a6add37e06fd,96,100000000.0,4288,40647ff73cf3d3f2b1eeae764ea4b3165cd7367bf20b413b8b5ac06ad0939dbf
658,2,0,random,3cb5b5eb6c22a808,1ad86f916beca7a7,96,100000000.0,4288,60980ff76f7541e1d4a18acc7475f9a209be2fc99349e740c798bd6a1c3d5b1f
659,1,3,random,bc00a9d3d1500e76,e2d1dac6907e092b,96,100000000.0,4288,30de409c90ec47b0db5fc12784b3ad5d5ff655552a2289764219f671a611d2bd
660,2,3,random,97f55572f8f4bbc7,6b6c5fac21e0077a,96,100000000.0,4288,5e24516a6932e6827c618e854e6e608e13d42c05b4e49164ffbd045245c8e3d6
661,2,3,random,6b36ccd17cd6c9a3,760a54fba54dd822,96,100000000.0,4288,8c90e1dca5a674064c993ac50435bfb7a0943421d38fb9a4692e098176d15c85
662,3,3,random,b0cc23811539d5ed,82911436626f1de1,96,100000000.0,4288,d8123ae86373035978ceb9e392e72c1eada8bdb879ff72922c1e39c3dbe93cb6
663,3,2,random,f71931fb3fe81eb3,05d0b2d20e001084,96,100000000.0,4288,e1bc8bd7f3c361cb400fead135636f50230321dc9dcf2a9bf81a542c421e9674
664,2,1,random,ea7b0baa6589cbf9,775f0f96181a4df4,96,100000000.0,4288,183aebc28481f482dce6d6071c8def3aaa4feb76049e742bed56e830b44298a4
665,2,3,random,e160ca326ddc3c10,cbf59b59f3c9d5ea,96,100000000.0,4288,7912511147f1cc364d475e5d8738fd8b97441b3fe28fdb918cb2229abeb00666
666,2,2,random,9590a607deff204a,f7f60e4ca315294c,96,100000000.0,4288,61937cb19ad802304d1a2f57778737eb3d773e9fcc05f2ed1b56b7c490153056
667,2,0,random,781fa428fb109dd8,9c7ea632d0e3341c,96,100000000.0,4288,a518927c090f57cf866ccf39530f7c802f5954e6302536051611e665904cd625
668,0,2,walking_one,0000020000000000,1ab4a1e15334a080,96,100000000.0,4288,b24cffbafc35e1decee7839558d7b9c55c3e33bacfe3926e72ee943d0898525a
669,0,2,walking_zero,fffffdffffffffff,2979458758c6968b,96,100000000.0,4288,91647cb16485f5d240f4223afb57d8586e0fb2933ccb6c1012d260dfe83d49d5
670,1,0,repeated_nibble,9999999999999999,dcb43447f58774e4,96,100000000.0,4288,6b562d95c10bbd8659ad3cee8abe1b4f5b569a3ac0dd5cb0b2b46d057ec43a85
671,0,1,counter,b3680d34a43b3b0b,7c89d6373fe6f7f5,96,100000000.0,4288,e8782ca7c8d77369b9043711ef4f6ca5d50c3e3f0ee3832d68d699b0d7bf8878
672,0,3,random,14a99d20edf5ab9b,cdc84fd5dffc19d4,96,100000000.0,4288,355e38c04ce58f5d3b6dafc22cffad9099e2b2ee91bf174d827d5a0a5288ab45
673,3,1,random,188f1b9c10ccbbd2,693e6d11ea895350,96,100000000.0,4288,0272ded4f106410c1b852e0037b9eab2901edbd2399c1e32e938bd6b06c20310
674,3,0,random,ef09fc5b179d3acb,a147f1d5d2d6f58f,96,100000000.0,4288,e744c49900629e1f677b770403fe6e79bfc0505c86c30ff30fdd3149d3273bd4
675,2,1,random,e5003c0367d17c59,2dbcd4a591f13f23,96,100000000.0,4288,b8c59151fe6e77c73ecd35c4e98200c10e32163bdc923ac99d72713193a758e5
676,3,2,random,fd975d00b5fe95a0,0f0ea3ef25ef180f,96,100000000.0,4288,86f0e9dc233280bcf91bec06e5e8605619ab217b3480fa227b5ada4a43ebcc57
677,3,0,random,72effb0d001d3896,3c5ef6d7032c26c5,96,100000000.0,4288,caae43e97fc83af164eb3f07704eadf60b1c426ad0e5928831c655acd7527171
678,0,3,random,704480678a2093bf,df9fb70065d7891d,96,100000000.0,4288,1f8e9bc75b00129850a1be8c2291856d5302060827929c6d251aabadf223fd7b
679,3,2,random,02d90facd731fb91,fe0473fff4535524,96,100000000.0,4288,aac489c076e11c8b1f7919d11b99444d598fec3d622f0037cb56ba8f5e825f0d
680,2,1,random,9bd7c17462fa4d13,ffebe4311c170101,96,100000000.0,4288,2fe3810c0125b539db5ca1d8d7ff5bc01e7e1e4cd9f32d941eabb9b95428bd02
681,2,2,random,c90fea87fdf5845e,03b588d93b11a308,96,100000000.0,4288,5e96226080c71a56a55e2df2df5e1eb98631141f9f43f6b2b2c15529cdfac9e7
682,0,0,random,a8ff53df7600b284,920b876024a29d5d,96,100000000.0,4288,21958f4e7e71d4bcf956d190efb7b9f049084bc8d6d13ec8ed2f0f5621c38ed0
683,0,0,random,3f0b739d9bdc6107,321ecff92d338b84,96,100000000.0,4288,322f414e9944730f81ab300b5275910b900322ad4d0b421f665ec4275723a91d
684,3,2,walking_one,0000040000000000,86e108cf6c756997,96,100000000.0,4288,4508cb7e7497210c3f2283cda67cde10b6807d7b6617b4900dd91bbc5c4f32f1
685,1,3,walking_zero,fffffbffffffffff,3de612bad909b3a1,96,100000000.0,4288,918750f5c9ed74ad67ff2c4ae4eaa26c7a3e2e975d4767f3df8876c54584d48b
686,3,0,repeated_nibble,aaaaaaaaaaaaaaaa,920192acdd3269aa,96,100000000.0,4288,0138a86966faad2738bc78246849716d3d31a87189fc2b29447c3ce1e164ea4d
687,0,3,counter,96dfa8cc98e2fc5b,9ad3e477ed243c51,96,100000000.0,4288,ffac2447ef5960ea825168f98848d04cceaade96eb743d357278e991ae10180d
688,1,0,random,df425c89af37d229,fc69ab0c6cc66a87,96,100000000.0,4288,5a27749f0dbd8868a57d91dbcd3db24a4c04993a632e070f28817d0b2ddf44c4
689,1,1,random,ad48fdae41a4b6c7,a0d70f097bc040b3,96,100000000.0,4288,b11815f10aeb447b431a073b12aa7d74a641e441a989174ec03977831ea59296
690,1,0,random,181e93ce83cb45e1,6f0202f8883ecc6b,96,100000000.0,4288,66d585d9613bd4d051856000d2ab7e5c17dd84603cb4134e6f3512ab1683c603
691,2,3,random,d64b6d2a30d81522,4ac4e9caeb7d04eb,96,100000000.0,4288,043b095ddef9082110f13be0769ecaf0707099dfe19aef3c616f2ad788803b14
692,2,1,random,f04043d5adba0cf0,6ea020e56a20b6e8,96,100000000.0,4288,dc678f4d6a332472e2d55abe1d46fe4e066278ef8ef665884582eda047b52e88
693,0,2,random,343dee70c8438b1b,05c318f762a6a7bb,96,100000000.0,4288,41d599bf579684bcb04c4b373fb26d4f081195555c8558e147c8e964c3dafe1b
694,0,1,random,11ac4b0da49011ce,b56b808ebeef5e43,96,100000000.0,4288,5ac7b03646ed0f5e6ee976e1a6ecfe9c6c57d16ea295f08d5d2710a0f7172fde
695,1,2,random,51843852a98540e4,a043b1647bed8aba,96,100000000.0,4288,f83bbf3a88134a7fc972436649d1083d45f49f1005cb56dec7b3cb4b08ed57d0
696,3,3,random,c512ffb072b486c9,ea3fc742b3b910c9,96,100000000.0,4288,59309f318f498b9cf589fb514c7a865d8ce20150c33d8086614b315762c4b184
697,1,0,random,09f2a72bab4a2e1d,12e69b29041f2f00,96,100000000.0,4288,59b5f31e59c2298b424996eb217de931f93f261d254257a181403a0c90a1e00f
698,3,3,random,4d3b1a4dbb4d7eba,6751921dd9e69e82,96,100000000.0,4288,928954c261f5fed94055112965b3a1d27faeb2db237074349441b33393525bd3
699,0,0,random,760b3f7be4cf047f,37925168ccd08245,96,100000000.0,4288,100e4ed234cf13d95966bd6ebdcbc9bdf6abeef7a12addd618d1104b59207830
700,0,0,walking_one,0000080000000000,cafd44c0adc36dab,96,100000000.0,4288,e8b9956e14ef7fc46fca0db0989412a68366d9528aed8d6eb036d7f60244b221
701,1,0,walking_zero,fffff7ffffffffff,0c0dbf4abb302a2b,96,100000000.0,4288,92c89da5364ad9a510ee0041a15633e05ed83349335c4f9e7ae42341a7b4d47d
702,0,1,repeated_nibble,bbbbbbbbbbbbbbbb,689f41c7822da460,96,100000000.0,4288,88bb08db7c4d8560b25d7e5cff4d7463947d1fe5662abe56515f206c99201c31
703,1,2,counter,7a5744648d8abdab,5cd5feff8d3b2cbd,96,100000000.0,4288,739150a72582e0dcb9eb7094a279407a25d98f87c1cb68528c4b69e2a2954388
704,0,2,random,4e5a21d55c0b1f1e,ce361d1050443ea5,96,100000000.0,4288,6c25c5b0a15ad366270fcc7ecf710ea95f50ba5d1ba24ec0d79dd90d63109278
705,1,1,random,237c1e057b8301f8,5c190f8244a0b3b7,96,100000000.0,4288,5db3b01c6c5a133645e995f6dbebe2ae1e5fdd7cc0e1953ef8fe6f3c32a06f95
706,0,3,random,ad1cf4965263e101,0fe3c23bd97d84a4,96,100000000.0,4288,ee66e83e61b22f6d52672ad0eafd9ecda654ad19d97422e888a274a71e7324f3
707,3,0,random,335d0602aaa0a7a2,8627f066091341d0,96,100000000.0,4288,891362bf4629bdd54a814fe8db2c81cdd6ea3cd181b61b242618e2fc68caf938
708,2,3,random,b8fece8eabeb6325,adacbd15a3d23fc4,96,100000000.0,4288,ca06f50a9133ca1840e8cb0a346c5d17886a61ac1d9b3e2f0bde7089abc2d70d
709,2,0,random,ea01e9c3aeb7d37f,68bf262d560f11c7,96,100000000.0,4288,faf7815bf9f76e0166372273b4438705cdd321b5c1aa84600393e04789c8538e
710,1,0,random,4d454bf0dabe79a8,673430b99b466eef,96,100000000.0,4288,6e54c41e756647796eddf7dd1567aefda1b41b52f6dc5a62ecf5e75ee84421ba
711,0,2,random,acfc8b1aa440ddd6,35dc02f0f3002833,96,100000000.0,4288,b596e07d4fccfd22b05a48d84498f90870d98208a84e9e0034b1e5c7c15cbe7d
712,3,0,random,d31e2a7260e94283,296034af9c74c654,96,100000000.0,4288,a367fdea6f8b3ac67019a3051d4a3074d6327d96007b5ae5164e5ba8364b539c
713,1,1,random,a4b42def37c69c97,59958384e980684b,96,100000000.0,4288,25f37f7638c5535f4a2f5613451e690159b22415d75486c526c291f3cc94a603
714,2,1,random,0c21ba764621622c,99d8f78b2b3c7bda,96,100000000.0,4288,be542c6d24c88d029b590201636b6350b52df7862cd5dacb8025e723099acbfb
715,1,1,random,e5ecfa2cf9f0e55f,3e8c4edcad5cdca7,96,100000000.0,4288,04d75e458b2ee769c5ab5e2860381f7011bccbcdf80475eb3f1d591e9c14fa3e
716,0,3,walking_one,0000100000000000,e47035947cde9e1f,96,100000000.0,4288,464c71c8a4461ec834bdcca18efa96279ad8c44b852b461ffba50db84d36c78f
717,3,0,walking_zero,ffffefffffffffff,9ffc7e29c4d53635,96,100000000.0,4288,881fdd447200d3309e26b304dd238cc85bc3692004f5a6210a054b0c1ec38e41
718,2,1,repeated_nibble,cccccccccccccccc,fe8d3ce3a8ba77f3,96,100000000.0,4288,66574fdead235eae93624334d98de084481815945a4eef0529925c012d1b3a5c
719,1,3,counter,5dcedffc82327efb,b95d21e20ddee425,96,100000000.0,4288,db27e1c052961ac6e1358a9cb68be9023f497bbf818d6e133d1eb4ad9846b809
720,3,1,random,a179fbdfcb254766,d9018e23a960e2eb,96,100000000.0,4288,1d7f5de1274d4675f4be0918935fa4f6920e408fe0908695d325378e1e725dda
721,2,0,random,5ece1c2749372a02,f339b62696b0aab5,96,100000000.0,4288,08476fb55dc29b0500b2dea835a30117d4de8606020ab70056f959b9fa2bf8b9
722,0,2,random,e740340eab2292b5,6419907c9ba53110,96,100000000.0,4288,00e2cf365d2725da3843354da32161c256dc4f7472efa64a1d055e9128e48502
723,3,3,random,81e3e6e6d4c6bba3,0abed5b2e7a92648,96,100000000.0,4288,095bffab3f6c3e066ccec4dd8cfc5bf9a86f16f08cbc21214a7264f82e93856f
724,0,3,random,6d0794f3d89e5fd3,41ca7ccead64ba2b,96,100000000.0,4288,f5767b0a67cb3daad47fc2dba560ef0a038b9b2ceb9335f36ae184477e3e13f3
725,3,3,random,dcbb22beb41456eb,c986f30def74e68b,96,100000000.0,4288,8478bcba9bbc7f469a4af1e37351adf46ea4ecdae78f1091a3e91b9c7cbb42c0
726,1,3,random,5affe2ab9f6e6d5b,f15b9c66301fd6b2,96,100000000.0,4288,4c23b2b30234398b1f23a323800bcce19b7373afc05a6982bb4fb1d2c2a80371
727,1,0,random,3d3badc8ac781f1c,74315bbc52cb0896,96,100000000.0,4288,5f0a757e93414534117e483117e2286e6c247c6f95dd7a4683a10aeecb750b81
728,1,2,random,d4ea832a9214ed3f,b0e9369435eb6fc1,96,100000000.0,4288,718764a4f63bfa3b4966d0ad5cdeca7c85318e794c93e73aeb3cb218e0005e54
729,2,0,random,571e13e1df2b9b39,5fcc1768c68e076b,96,100000000.0,4288,eb0d167cff3ea81fe1f0918cfadaaa17faecc99dfaa8ca2f73ffd060fee4ea21
730,2,2,random,c76a19a2883ced1f,a3347ed812ea184f,96,100000000.0,4288,195edda37354b5af3c978d5d0854683bdaa129175323d3883331e8de8e484a8f
731,3,3,random,80dcc139b7ecbf0d,e11ae6f6765001c9,96,100000000.0,4288,b6e58189aaa4b38a5a065d9feac20c201868290c671543e835f0e3a921bca6b5
732,0,1,walking_one,0000200000000000,9725be6b6074afe8,96,100000000.0,4288,c250bccb8a57821640d4e1c91edf155ac349a5bf3349a52522b1e8f3fceeee46
733,0,0,walking_zero,ffffdfffffffffff,ca3923354b3d57cf,96,100000000.0,4288,9cd922a3f44b77c244b3c7f4e05cabe30e6d9bf8eb4e84f37679f989341023db
734,0,3,repeated_nibble,dddddddddddddddd,80011769ce5116c8,96,100000000.0,4288,eb75b3aad75d619a8adf9fc1168bd410df42b899c515368412a914654e248f1e
735,2,1,counter,41467b9476da404b,2fdce710b40be77f,96,100000000.0,4288,85fcddc84b9119c3ff40215ec6cb26db5180cd7a68f341293da2733269c307c8
736,3,0,random,21c7de62eef2a2f7,4ef39219b50b566c,96,100000000.0,4288,640e821b5eb6fdc214f91a3bffee5d8bc3fec1eb3961b9e3539364af36da5a4c
737,2,3,random,de8217a220dc0553,397b12ba90298a84,96,100000000.0,4288,9b4eb8a5dfaf7469112d10e6411e1309428f54b460683fdf54a3e2f58bd1ada2
738,1,2,random,999ea6a552252cff,d90b8caa22622d7c,96,100000000.0,4288,a1ed5e2065d84ab77725a9bc094679d6f7aece12334ca23324ea1281ce30cc9d
739,1,2,random,91d5590b87af895b,61258d8db84e58f0,96,100000000.0,4288,c3c0114b81ff9c9e845d33b46e100c7364556d45d7ae181b3bb8f7230ac0176a
740,0,0,random,4e7ee6b43aa7d215,069edc932a5d5c62,96,100000000.0,4288,1374202dd237fd58d6baff0292e4e2283120d73b811bfa0a64a67feef8b6e9cd
741,1,2,random,30a6756e28e6f3cd,7313118667d3d582,96,100000000.0,4288,fb3a94b324bda2920fb4db5a557a2a7627b5ad923ad296b206296118f4a2c163
742,3,1,random,637ab31446d29cd8,0e0e29a3ef7e7a25,96,100000000.0,4288,970991be633ae2fda6ed45b3957473c99c69688fe875691f969f8c95036e3913
743,1,0,random,a776be880fb1cb8b,aaf2d56421636cc7,96,100000000.0,4288,c46b9a8233dba17179a780b5d6913c9480bb9722af732de132f588ae4b99f179
744,3,1,random,54a61e04466de089,4fa1eb86127410cc,96,100000000.0,4288,3aec0f3a05338ccf74200c322522c2bf9dd0dea2b17b0c1a7470d637a25b7153
745,2,2,random,a46448b3d0a185b2,71baa69ed05dc564,96,100000000.0,4288,8351d5ddc706f33cb05a926d9952575ca16d38cecfb735c631b795feec416448
746,1,1,random,fa50439bc539b250,6a4b7b14b902ef11,96,100000000.0,4288,fd99df678ae17b98daf3f145cfe73f8850bd6ff432d3e6e9b1709d736517c736
747,3,2,random,4a06f4018f5518a1,d4d7ec7b0848a589,96,100000000.0,4288,370f67092ee067bbd04dfeccd58bc944d0c847c20f40efa76c3cb0742e1a72f3
748,0,0,walking_one,0000400000000000,b858ea333d0e123f,96,100000000.0,4288,3811cd7b42775e1dd19f33267d9623f55dfb593b1c7b9b2b0a629dcc5f8b2f9c
749,2,0,walking_zero,ffffbfffffffffff,103166bc275ed4eb,96,100000000.0,4288,c95063e12e4d67fcb9120436115a0e9887f3fd5a7bb31e1aed5370d6e6b67bf9
750,0,2,repeated_nibble,eeeeeeeeeeeeeeee,b8ccb8d2575eae84,96,100000000.0,4288,f5c31840db1a284766bf95f9301df7dd81cce5900295e115fe0b233d020c9da7
751,0,3,counter,24be172c6b82019b,88180b76bae7673f,96,100000000.0,4288,b8732c51625d58a01c8854216a54b1666a03f7823c1a0448c78fc20a3488c1c9
752,0,2,random,702638d80f12bb5a,ef88670f6deca647,96,100000000.0,4288,17017bfb008690e2ce2c484b1259095c8b0f02e490407f9455c080d51a7569f4
753,1,1,random,47eb9ade5144db81,965a18961a237685,96,100000000.0,4288,841e32bb0faa1aabe74457eab16a35dc9409927cc6655b567a49e7120884bf4e
754,0,1,random,b4edbdce40c3e74b,d1259f0a31b14b85,96,100000000.0,4288,64734e4375d334ba5c7994c2bebea424c25847b3a8219932a477eee6ad2a8489
755,2,2,random,367d9f93ed49ea96,ac4decdc3c3bf785,96,100000000.0,4288,a9b15e0fee12e56a6185bae2048785d4302b2a3acb79cde16c4c91f7fb34e350
756,3,0,random,c0034b306748045f,b4c7dea63d7232d6,96,100000000.0,4288,f5a6c604867fa232cc4217b55fe578c21d79e0523ac70c417700480604c5d08b
757,3,0,random,d2106c4066586873,11bea313a44d718a,96,100000000.0,4288,341c65d6c52d64dfb6e5397ba6a8bb776fea3c98222ba5f87f201923a8ba2ced
758,3,3,random,ab994e7d2483a788,fe4a71e513141f9f,96,100000000.0,4288,5ae7f483a5193bd97b509d82045ddd2258a23c156476eb08ab6cc93635127fe7
759,2,1,random,fa3eed7def62c6c4,d851b1fbb523ab56,96,100000000.0,4288,5f8887eebfc3cfe5b74c1d1624cf429a6913cb27c16ebc1649052106a382ac6d
760,2,2,random,2e173b01823e2a8c,281c1fe5c2f0b052,96,100000000.0,4288,7e12100aeaa1225d9c20fef8c02242757526dd274142b7babe30e6183831c438
761,2,3,random,f8206c584f94896d,9ad9c9fcb8ecb931,96,100000000.0,4288,e9489e834f39411aa606d0d65d0228a4c720000768769068b108d26767207ebf
762,0,1,random,41d4bd81a415c24c,6fa491dbb142e88a,96,100000000.0,4288,ac037f35f79ce8683047030ce2036eb5ff2afe73aab36cbd6bab2143b4ea5c2b
763,2,2,random,58b1735ba2f76031,f403b411b073ec82,96,100000000.0,4288,c8bf6cb0bab46704a37a3bf9c025ce68e539948390fc9ca4613b27ade5e0fbee
764,0,0,walking_one,0000800000000000,193203df8bd2529d,96,100000000.0,4288,f731f93ad42530cf05a66e105279be95b52405f45ade109c6777a5a80b0e9eea
765,0,1,walking_zero,ffff7fffffffffff,4fb1341bc4114467,96,100000000.0,4288,445a8557b2ad1b96fcfe18649372b8cd121b78004788c298572a4dab46a0b2ac
766,3,3,repeated_nibble,ffffffffffffffff,955d1beaef010947,96,100000000.0,4288,2f1e9a9650e4503b006d0bd009bccfa681bbd531bb01a193b8283d5e2f572f82
767,3,1,counter,0835b2c46029c2eb,b70f3a73af0f650d,96,100000000.0,4288,1516662a51ca1a549cbf248a32037e673ade675b24ffccef2a4fdb9929d6a208
768,3,0,random,d0938c0004dd5f4b,332ff60396480273,96,100000000.0,4288,8f24e071c044b63ace74d7c2cce484ba979f8968f190d1c2f4c57840b3f4ede9
769,3,1,random,a775fc3b5d2ec0fb,4cf1b99e61300e65,96,100000000.0,4288,bce1b01a45f4e049c00c09d5b414ed594358472f31c0ee318ac43c2ff0b30e89
770,2,2,random,3416862b871a8ee2,b484486aa107aa9e,96,100000000.0,4288,9dd1cbf1dd2bcfbec917da2095d6450decfa7d14e6626fc29f98d7fa3012ad21
771,3,2,random,975e35626d395215,19dff76a2d0b0e73,96,100000000.0,4288,2d1465ff271ce78b3701a2630a3c14c06f126c8e32ed4ae25c06bf9dba1fc6a3
772,1,0,random,504669d440ac0b53,a50eb10052081eeb,96,100000000.0,4288,b34718c1d5c9d525366a318760a44c35dc8ea9c21cbf1872c8eb7f5731e65523
773,0,1,random,55aabea7c4bd0f3a,99160acd45edf722,96,100000000.0,4288,46b2a49c48d8505056fbdb90c9ddd64c74f0e93f43c4b0159920fcf55ccb752d
774,2,1,random,2e737310e22f1069,81e482d94b02e139,96,100000000.0,4288,863d40c804a8512670c4accfc84f1b993892fbf403b9e615684e7313443d7183
775,1,1,random,150428503b7fcf46,726e56a484e47031,96,100000000.0,4288,752f443cbec3bd58c837033d0eb4169e0f2e216ac1d72176ed3d55042d5a2712
776,2,0,random,b49fe029031edb45,45d70688ed47fa77,96,100000000.0,4288,e4bb5169d447e6992f01a66ac55051bcc45976a65be6cfb34f46984675f62d67
777,0,1,random,6d590564f8665d96,f55d6c69d102ac77,96,100000000.0,4288,29ef52ce10a8de0ea913eaae3f007df5048598fe4eeee816eab2d20ff4617ab2
778,2,0,random,0374b5c6558c3e87,ad9f07ef866255d4,96,100000000.0,4288,83f3a85acbce46a1edab490a609e51caad3d831902ffa83c060d5307853e0d43
779,3,3,random,735f4b5677dc5569,9068ddd7e88057dd,96,100000000.0,4288,e93293a7872f279de50279ac5a1c9bab5d416279c09232d86f1ab4bedeb4caed
780,1,3,walking_one,0001000000000000,d626f67e80327431,96,100000000.0,4288,6ffe8a7594ca5c96eda48625e2741c710c8da4a192f9ec37fe62af0e8ff0fd4b
781,2,1,walking_zero,fffeffffffffffff,046169aa2ea74b28,96,100000000.0,4288,ddb239763a11e746890cca39799279e91d2734baa6ab9a62a6ba506e33d9c367
782,1,2,repeated_nibble,0000000000000000,7ec99b4d2d6e6447,96,100000000.0,4288,1f59fb9b4a53a9f6b4caffb4479057b0bc643a30f5396fd01f564f59cd8d62b1
783,2,3,counter,ebad4e5c54d1843b,9d70207e3c055ef6,96,100000000.0,4288,617fbf9235a926064b96d199d7a9b35f4a1d5b511bad6f1ed23a340ec0651ab7
784,2,1,random,0023ec724e10a108,af5bf36b888520ec,96,100000000.0,4288,d4345fedf83fadfc9c9bc020548ba412818a83aa968685f5c35a96ea743565d3
785,2,3,random,db220ae34b431d5c,3fd95c4ebdbf9351,96,100000000.0,4288,50a09d3f610b54cf63d0d71b4395985f230da8f0c8ccea56d18287f30969c9b9
786,3,1,random,4e6d2e3b7516612c,65aa30534818de93,96,100000000.0,4288,283393dfe47571fc0d135374681ec9051386f6351e740bbb7750aae3a6c1e02f
787,1,0,random,8a9c868a38f3518e,ea16fbf365f89c04,96,100000000.0,4288,6746eb8119dd5c17e7da454218a3d7aecf83c071f295a8b265e13105b7578fc1
788,0,3,random,321d8e4270ed8d10,d7723f8eeb65a2ef,96,100000000.0,4288,6e1a89d82e71d9be1812bce926fd49ce0a69d739aeea1e349d8d4ca050d4316b
789,0,1,random,ae65200c63fb87c0,bec971f687d71144,96,100000000.0,4288,97db8db5b14f137afa9ebfda8e26c389106e5ff5e56fe6ee70ff97748e2fef1d
790,1,0,random,779a4c0b0e930d89,a9ae5919b8a159b1,96,100000000.0,4288,5581db45bae4dfb86d5e276c663fffbb3f0c7381ef67cbae8962bc13dd54c00e
791,3,2,random,a0b83ec91e83963a,49fb90b225aaf1e5,96,100000000.0,4288,4ea1911b642f94be98c0a7ca36dc9f4d20b0a2a9d69d6fdfcf4b5430a03838cd
792,0,2,random,9f3b4ba1ca484df2,1cab50e12d80b694,96,100000000.0,4288,50e2b78c2d549f7cb6509d10c3260e3e2ff183161b1ff620ba6f7141f093dd98
793,3,0,random,e8cc6e3bbda43255,f0fc1b3706dbd638,96,100000000.0,4288,7f7b017ce37601a7fbb0c649412ed36cf46640b0f4ba92ea65aba8a579fb5202
794,0,0,random,ce3d2352f1b11fd9,b2e15664d8157ac6,96,100000000.0,4288,1d78ce500967a54df23724e2c8d539f231da43406fd2c70107e9b476a1cb9cb0
795,2,2,random,999bf3b2ff716f7a,e88160497f94e313,96,100000000.0,4288,3294f07b19b993684c027c8b3ccba5399089fc12618c17b47b86774e0ccd49ea
796,3,2,walking_one,0002000000000000,3dd0c4339755b54f,96,100000000.0,4288,77f0f648629dc711c240370e57421441631babbe34713bfe1aa6c3dbd9be8e0b
797,0,3,walking_zero,fffdffffffffffff,e51986d46e45a587,96,100000000.0,4288,20702089b1b22199aae579aff2ac88c180f117b52d1abbf6b0f7c40201a534c7
798,3,0,repeated_nibble,1111111111111111,b6f6772e8fcb1673,96,100000000.0,4288,9fe30ba98d53dc3cbb94b8851c77a574c162a987ebae8fc9b0cb7c488716d07a
799,3,1,counter,cf24e9f44979458b,22e5c61fdae9fe52,96,100000000.0,4288,940adaa7a60952dc1c4996529bf1374959764539f1b24f95d274e3819d3bc529
800,2,3,random,d9f5b734f54dd29e,f5bbc0f065b0bdd9,96,100000000.0,4288,88bac563c64a701c86a01452c527c0e52d1bab59d95d5725b6d0e7086e6ec8d8
801,2,2,random,f39d1de4238b8d13,3569fad8ea58fc33,96,100000000.0,4288,5e21834250cf40e5bc83426305d8609f84d5e4ec6dd07d8a784c4fbdfe4e3cbb
802,2,3,random,f2c4910b83266762,db007b341fdd0b96,96,100000000.0,4288,8b636145a53629e2a70c5c32db691ab76190bf2c53443190b6719c7bd5228847
803,2,0,random,8b1aaed3568fbf3a,9266f7d0f444639e,96,100000000.0,4288,80cd701933bc4ea5d432c7e0e3d1466ff9f06dac499e35cc1063a6e504c1f9db
804,1,0,random,282bc770f87455cd,fb8652808cb6a301,96,100000000.0,4288,cf01b0e4ec2e2ae5f41628fd8effe2bd75441546481d2a535456cd567e736672
805,1,2,random,b70b53ee7aea0ed9,340ebe9832b3a86b,96,100000000.0,4288,a59a5e2cf836f3d620837d52f0445af53192596a1f10b9a05678f98dd4f4b430
806,1,2,random,e5363301848d4acf,8ef3a82aa7e3e89d,96,100000000.0,4288,1d1a36fa33f519cfd7c091ab51f2af13e14464a0719c9fffe1f7df3b257e37bb
807,2,3,random,694a51eb62133d5b,74a545df8c2591e2,96,100000000.0,4288,1b64d93c1b658441852cd84d30711b8e44a733268d8378274a3c56defa7db071
808,2,1,random,037729383563c917,87823e853502a6e6,96,100000000.0,4288,1b6f264c60dd5456402f7e2e42bd7821172bc01174ed3c8d516265923e53556b
