experiment_id,category,category_id,sampling_regime,target_sbox,target_sbox_index,key_id,session_id,master_key_hex,round_key_32_hex,x31_hex,x32_hex,target_original_input,target_faulted_input,impacted_sboxes,impacted_sbox_count,target_impacted,off_target_impacted,changed_sbox_input_count,fault_effective,invalid_subtype,invalid_probability,global_jitter_samples,injection_jitter_samples,model_details_json
8402,missed,0,miss_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,bca4b21f,b2ccbdb6,0,0,,0,False,False,0,False,,0.0005,0.34963104721449695,0.01815273152955384,{}
8403,missed,0,miss_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,df781830,b6adc92a,6,6,,0,False,False,0,False,,0.0005,0.1171356657138861,0.05227984039696291,{}
8404,missed,0,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,ba66f5e8,0dcd40ea,11,11,,0,False,False,0,False,,0.0005,-0.18763139092596837,0.16038337403918232,{}
8405,clean_target_ineffective,1,target_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,e4c49683,40173832,9,9,S5,1,True,False,0,False,,0.0005,0.05633711762040271,0.07957505024021744,"{""S5"": {""and_mask"": 11}}"
8406,missed,0,target_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,8ca952de,342bccfe,15,15,,0,False,False,0,False,,0.0005120081299079501,-0.4471776990649701,0.02040737036359703,{}
8407,missed,0,target_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,a264d5ad,0392e4f6,12,12,,0,False,False,0,False,,0.0008778089749983281,-0.006207427493110782,-0.2985467449100702,{}
8408,clean_target_effective,2,target_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,8717c403,b637ec5b,10,2,S0,1,True,False,1,True,,0.0005,-0.720481342324238,-0.31425228333739746,"{""S0"": {""and_mask"": 6, ""randomized_positions"": [0, 3]}}"
8409,clean_target_ineffective,1,target_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,f26ec7d2,0fa67b72,4,4,S5,1,True,False,0,False,,0.0007290826091765927,-0.1900338512482073,0.05202355477754535,"{""S5"": {""and_mask"": 5}}"
8410,off_target,3,target_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,f90e4a78,ddf53dc6,15,15,S1,1,False,True,0,False,,0.0021508803049915936,0.36365906951639426,0.3328196600745913,"{""S1"": {""bit_position"": 0, ""stuck_value"": 1}}"
8411,missed,0,target_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,fac925d0,0322c17c,13,13,,0,False,False,0,False,,0.0005,0.06234826334111009,0.23422609989595938,{}
8412,missed,0,target_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,89d3a6dc,804aa198,7,7,,0,False,False,0,False,,0.0005,0.29919501168595086,0.03641789068868446,{}
8413,off_target,3,neighbor_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,521471d8,8f8857de,6,6,S6,1,False,True,1,True,,0.0008854425658896864,-0.1945789516742273,0.09540360499025115,"{""S6"": {""and_mask"": 12}}"
8414,off_target,3,neighbor_probe,S0,0,7,1,b78b228f913a5cfcb7ec,5efdde13,1f5c5c40,b11cd5d1,2,2,S1,1,False,True,0,False,,0.0005,0.7202083446644492,-0.09627979496016043,"{""S1"": {""bit_position"": 1, ""stuck_value"": 0}}"
8415,off_target,3,neighbor_probe,S5,5,7,1,b78b228f913a5cfcb7ec,5efdde13,f101ba93,9817baaf,14,14,S6,1,False,True,0,False,,0.0006245673305770113,0.027544009595175202,-0.16682645708846314,"{""S6"": {""and_mask"": 7}}"
8416,off_target,3,multi_probe,S0,0,0,2,94be897446726719d350,124ec80a,94bb7868,4a716ad9,3,3,S1,1,False,True,1,True,,0.09922393147682607,-0.41133100799055655,-0.2851919222798415,"{""S1"": {""and_mask"": 9}}"
8417,clean_target_effective,2,multi_probe,S5,5,0,2,94be897446726719d350,124ec80a,66d38777,47a0083e,14,0,S5,1,True,False,1,True,,0.004345740042918719,0.023069128112862484,0.17784425645280522,"{""S5"": {""and_mask"": 1}}"
8418,invalid_reset,5,invalid_probe,S0,0,1,2,454d5b2e2dc08ce40669,2bcb35b6,4a90e0bf,6505b5d7,1,1,,0,False,False,0,False,reset,0.9786484152181778,0.9114254468566813,-0.04560015564891691,{}
8419,multi_hit,4,invalid_probe,S5,5,1,2,454d5b2e2dc08ce40669,2bcb35b6,8d43dbde,f4f1730f,3,1,S4;S5,2,True,True,2,True,,0.29329057596551245,-0.7293469514354658,0.28239038945079403,"{""S4"": {""and_mask"": 0}, ""S5"": {""and_mask"": 5}}"
8420,off_target,3,miss_probe,S0,0,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,ad3185e2,d88ce3f2,3,3,S2,1,False,True,1,True,,0.0005,0.18608739357430276,0.15719918822338425,"{""S2"": {""replacement"": 12}}"
8421,missed,0,miss_probe,S5,5,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,6f4161ed,d2fca352,7,7,,0,False,False,0,False,,0.0005,-0.17687544566569008,-0.11365006248407604,{}
8422,missed,0,miss_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,6192c724,75926114,5,5,,0,False,False,0,False,,0.0005,0.08527613237524277,-0.3725212839199864,{}
8423,off_target,3,miss_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,283531b0,cfbdb9d7,14,14,S2,1,False,True,1,True,,0.0005,-0.13696880401260228,-0.2458838673092769,"{""S2"": {""and_mask"": 6}}"
8424,clean_target_effective,2,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,b9f9b943,aecc2ddd,12,4,S0,1,True,False,1,True,,0.0005,-0.07959757716448197,-0.2562581192829164,"{""S0"": {""and_mask"": 4}}"
8425,missed,0,target_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,025ae328,710d05f9,14,14,,0,False,False,0,False,,0.0005644267447096551,0.02632549701629643,-0.10452077312247354,{}
8426,missed,0,target_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,1f57656e,f3e9036a,3,3,,0,False,False,0,False,,0.0005677571033209397,0.44083321073649034,-0.4002407573164396,{}
8427,missed,0,target_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,a5694751,226c6f4a,9,9,,0,False,False,0,False,,0.0008134615924874584,-0.5373062422739338,-0.007256216461369179,{}
8428,clean_target_ineffective,1,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,9d2ef75a,b5239681,14,14,S0,1,True,False,0,False,,0.0007141434056544785,-0.07687729112094015,-0.13569937164718857,"{""S0"": {""and_mask"": 15}}"
8429,clean_target_effective,2,target_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,2d427d4a,905fb86e,11,1,S5,1,True,False,1,True,,0.0005,-0.29149888744794755,-0.08447410522211263,"{""S5"": {""and_mask"": 1}}"
8430,clean_target_effective,2,target_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,c6970e20,c53e9b24,7,4,S0,1,True,False,1,True,,0.0005,-0.40950609417101375,-0.046128653679226486,"{""S0"": {""and_mask"": 4}}"
8431,missed,0,target_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,102c7ded,c5ad97fc,5,5,,0,False,False,0,False,,0.0005,0.05985374876361067,0.47878358820406747,{}
8432,clean_target_effective,2,target_probe,S0,0,0,3,94be897446726719d350,124ec80a,e835736e,4b9a82aa,0,2,S0,1,True,False,1,True,,0.0005,0.04302109264185955,-0.6826495691155868,"{""S0"": {""bit_position"": 1}}"
8433,multi_hit,4,neighbor_probe,S5,5,0,3,94be897446726719d350,124ec80a,8e631d46,50229395,6,4,S4;S5,2,True,True,2,True,,0.0020422929275459804,-0.4787744306731546,-0.17543528688840884,"{""S4"": {""and_mask"": 6}, ""S5"": {""and_mask"": 12}}"
8434,off_target,3,neighbor_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,5ae6dfeb,a479a8a8,14,14,S1,1,False,True,0,False,,0.0005,0.28895409929961874,-0.12299345824971318,"{""S1"": {""and_mask"": 13}}"
8435,off_target,3,neighbor_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,9334ff29,dc4f5111,8,8,S6,1,False,True,1,True,,0.0008506935704710713,0.3865497097699841,0.3654002112967544,"{""S6"": {""and_mask"": 0}}"
8436,multi_hit,4,multi_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,682889a5,5c959841,0,0,S0;S1;S2,3,True,True,1,True,,0.20114074296743645,0.3495175503274998,0.0021854829538232846,"{""S0"": {""and_mask"": 0}, ""S1"": {""and_mask"": 1}, ""S2"": {""and_mask"": 15}}"
8437,multi_hit,4,multi_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,f1a301ed,054ece30,12,14,S5;S6,2,True,True,2,True,,0.03581375000477903,0.03971860440805274,0.05844378856496444,"{""S5"": {""bit_position"": 1}, ""S6"": {""bit_position"": 2}}"
8438,invalid_reset,5,invalid_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,1fc2d588,cd6abd4f,14,14,,0,False,False,0,False,reset,0.985,-0.3366616872861476,0.02560507091369575,{}
8439,invalid_reset,5,invalid_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,85fbdfd0,6d16b706,4,4,,0,False,False,0,False,reset,0.985,-0.21853200344340606,-0.019741625347202977,{}
8440,missed,0,miss_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,79792543,5fd2eb6b,10,10,,0,False,False,0,False,,0.0005,-0.34583546880626487,-0.25011896168156095,{}
8441,missed,0,miss_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,ef30ab99,9752a462,11,11,,0,False,False,0,False,,0.0005,-0.13257530571275356,-0.11959207984727571,{}
8442,missed,0,miss_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,4c786dd0,6cefdd7c,5,5,,0,False,False,0,False,,0.0005,0.029892038334806706,-0.2889500468045717,{}
8443,missed,0,miss_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,b5b51671,bdee8730,1,1,,0,False,False,0,False,,0.0005,0.2830238332486348,-0.1721170304440346,{}
8444,clean_target_effective,2,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,35e7b915,1a436d32,13,8,S0,1,True,False,1,True,,0.0014127409435111364,-0.0548887664050744,-0.059534521349663284,"{""S0"": {""and_mask"": 8}}"
8445,off_target,3,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,b97e03d2,37b86e46,5,5,S6,1,False,True,1,True,,0.001054704357496406,0.6899107675449292,0.27521302851568546,"{""S6"": {""and_mask"": 13}}"
8446,missed,0,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,2cf01022,95b3a208,11,11,,0,False,False,0,False,,0.0005624852514274641,-0.11917972099122708,0.20842799672164267,{}
8447,missed,0,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,9b68c39b,248160e6,7,7,,0,False,False,0,False,,0.0005,-0.06992825374094969,0.009612527614091418,{}
8448,missed,0,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,4b228333,909b7eac,6,6,,0,False,False,0,False,,0.0008536814338158645,0.09645253777605592,-0.04489124417478666,{}
8449,clean_target_effective,2,target_probe,S5,5,0,0,94be897446726719d350,124ec80a,49862cec,c1b0abc1,15,7,S5,1,True,False,1,True,,0.0006561787240039365,0.2654702260334621,-0.2306267546546779,"{""S5"": {""and_mask"": 7}}"
8450,clean_target_ineffective,1,target_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,1cd701b2,c5c6260c,10,10,S0,1,True,False,0,False,,0.0007082321784471426,-0.3246514376510531,-0.3301224252745236,"{""S0"": {""and_mask"": 11}}"
8451,missed,0,target_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,da505ea1,d02126fa,14,14,,0,False,False,0,False,,0.0010027918513834016,0.6892147886742825,-0.1751045942421283,{}
8452,multi_hit,4,target_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,071ce3e8,2bf1e16e,15,15,S1;S4,2,False,True,2,True,,0.0005,-0.049620214247089386,0.05863640436501491,"{""S1"": {""and_mask"": 8}, ""S4"": {""and_mask"": 1}}"
8453,off_target,3,neighbor_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,88470fc0,e59fd056,1,1,S4,1,False,True,1,True,,0.0008734558505859381,-0.0751291719863679,-0.04499506083660635,"{""S4"": {""replacement"": 10}}"
8454,off_target,3,neighbor_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,a9f23bd7,ff74deff,14,14,S1,1,False,True,0,False,,0.0008487209618629238,0.216475520936091,0.1277870513120805,"{""S1"": {""and_mask"": 6}}"
8455,missed,0,neighbor_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,0e1382e1,d84823a0,1,1,,0,False,False,0,False,,0.0019133407553128632,-0.2250819972982532,-0.010005642397058043,{}
8456,invalid_reset,5,multi_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,81a32cff,dd9b4695,4,4,,0,False,False,0,False,reset,0.27625577561758796,-0.4093871370122563,0.00973108309302377,{}
8457,missed,0,multi_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,30e8ed6d,17eeba76,0,0,,0,False,False,0,False,,0.0016264887556405642,0.11899203802459911,0.39474394067670393,{}
8458,invalid_reset,5,invalid_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,9abd92ec,77238bb9,0,0,,0,False,False,0,False,reset,0.985,0.2639900914697665,0.16336839374865839,{}
8459,invalid_reset,5,invalid_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,647165af,38ef910b,1,1,,0,False,False,0,False,timeout,0.985,-0.047556423219903145,0.1972962102001481,{}
8460,missed,0,miss_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,df47867e,994bd43d,2,2,,0,False,False,0,False,,0.0005,0.07656665536161444,-0.09059123485979292,{}
8461,missed,0,miss_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,09b42df1,9ae219e5,0,0,,0,False,False,0,False,,0.0005,0.174419977805086,-0.09647812796483529,{}
8462,off_target,3,miss_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,3bf4788d,f9d5b422,1,1,S2,1,False,True,1,True,,0.0005,-0.29315752790719485,-0.02588235121913068,"{""S2"": {""and_mask"": 6}}"
8463,missed,0,miss_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,da9fe143,62d79747,2,2,,0,False,False,0,False,,0.0005,0.1515465910189023,0.10573338202838385,{}
8464,missed,0,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,f9b69af7,c3bda70b,1,1,,0,False,False,0,False,,0.0005980592668710609,-0.30445792773688723,0.1350093053727763,{}
8465,multi_hit,4,target_probe,S5,5,0,1,94be897446726719d350,124ec80a,9582ec23,73fe6953,11,15,S4;S5,2,True,True,2,True,,0.0007166892743099778,-0.7889934893888367,0.00665560919385356,"{""S4"": {""bit_position"": 1}, ""S5"": {""bit_position"": 2}}"
8466,missed,0,target_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,3fd2c55c,24aad782,4,4,,0,False,False,0,False,,0.0005,0.4058615235246583,0.21870496833035472,{}
8467,clean_target_ineffective,1,target_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,6f03fb8c,e8c46acc,0,0,S5,1,True,False,0,False,,0.000509273167626227,-0.34333293070328164,-0.15211478636318035,"{""S5"": {""and_mask"": 8}}"
8468,missed,0,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,2bd6ba5e,d939ae4b,10,10,,0,False,False,0,False,,0.0005970542014119998,-0.32193512759478415,0.1318009982907908,{}
8469,missed,0,target_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,6ed4651c,dce88daf,6,6,,0,False,False,0,False,,0.0005,-0.5371474225900484,-0.2562938941617216,{}
8470,clean_target_effective,2,target_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,0229b751,ebecfbb9,8,0,S0,1,True,False,1,True,,0.0007673955357859993,-0.2850783520921839,0.08160013839330493,"{""S0"": {""bit_position"": 3}}"
8471,clean_target_effective,2,target_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,b44466e2,df384449,6,4,S5,1,True,False,1,True,,0.0013462373130075356,-0.04998129785316806,-0.00018067476090162654,"{""S5"": {""and_mask"": 13, ""randomized_positions"": [0, 1]}}"
8472,clean_target_effective,2,target_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,3b856487,21d1364d,12,4,S0,1,True,False,1,True,,0.0005137150292747397,-0.3871390034131283,0.09180718429513801,"{""S0"": {""and_mask"": 7}}"
8473,missed,0,neighbor_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,d8a9d60e,50155af1,15,15,,0,False,False,0,False,,0.0005,-0.5453193034028501,0.06791757672226988,{}
8474,off_target,3,neighbor_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,41c585f7,ed04eeae,7,7,S1,1,False,True,1,True,,0.0006694438253007324,-0.49498770683188914,-0.007762181518248134,"{""S1"": {""bit_position"": 0}}"
8475,missed,0,neighbor_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,8191d9be,dce22184,1,1,,0,False,False,0,False,,0.0005,0.5198902728504529,-0.002144174484693446,{}
8476,off_target,3,multi_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,37766f22,3c742395,10,10,S1,1,False,True,1,True,,0.04310414961425905,-0.09574745314229048,0.17899689876106903,"{""S1"": {""bit_position"": 1}}"
8477,multi_hit,4,multi_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,c4bf037a,f4b759d2,5,5,S1;S5;S6,3,True,True,2,True,,0.11474351743718782,-0.045424348043197844,0.1279404122057551,"{""S1"": {""and_mask"": 1}, ""S5"": {""and_mask"": 13}, ""S6"": {""and_mask"": 9}}"
8478,multi_hit,4,invalid_probe,S0,0,7,1,b78b228f913a5cfcb7ec,5efdde13,8a180fb2,7c09b36b,8,8,S1;S2,2,False,True,2,True,,0.7382408616362582,-0.07313495301569028,-0.1226567301106685,"{""S1"": {""replacement"": 14}, ""S2"": {""replacement"": 4}}"
8479,invalid_reset,5,invalid_probe,S5,5,7,1,b78b228f913a5cfcb7ec,5efdde13,b12f85ae,c76e19dd,9,9,,0,False,False,0,False,reset,0.985,-0.09436994695181926,-0.04342050545160259,{}
8480,off_target,3,miss_probe,S0,0,0,2,94be897446726719d350,124ec80a,ffd0c70a,b76f3737,13,13,S2,1,False,True,1,True,,0.0005,0.1518393322102847,0.11499171778224995,"{""S2"": {""and_mask"": 8}}"
8481,off_target,3,miss_probe,S5,5,0,2,94be897446726719d350,124ec80a,2c0c020c,ca54ebff,1,1,S7,1,False,True,0,False,,0.0005,-0.4899037455647588,0.1468262027323513,"{""S7"": {""and_mask"": 13}}"
8482,missed,0,miss_probe,S0,0,1,2,454d5b2e2dc08ce40669,2bcb35b6,fb9a98cd,e1b615ce,8,8,,0,False,False,0,False,,0.0005,-0.23267768984724893,-0.03249558657232619,{}
8483,off_target,3,miss_probe,S5,5,1,2,454d5b2e2dc08ce40669,2bcb35b6,c2f09ab7,7173e732,11,11,S7,1,False,True,0,False,,0.0005,-0.2739397320161263,0.031673287045815644,"{""S7"": {""and_mask"": 15}}"
8484,clean_target_effective,2,target_probe,S0,0,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,0b30bb56,9650788e,15,13,S0,1,True,False,1,True,,0.002154888932161002,0.29746287280609085,0.09623349303157164,"{""S0"": {""bit_position"": 1}}"
8485,missed,0,target_probe,S5,5,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,7a6d630d,36630175,14,14,,0,False,False,0,False,,0.0005,0.12289963544859205,0.6051197863436368,{}
8486,missed,0,target_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,ac9a9272,33bf29e1,0,0,,0,False,False,0,False,,0.0005,-0.5415941365831168,0.07929716004119164,{}
8487,missed,0,target_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,0fe55f9e,64d28da4,8,8,,0,False,False,0,False,,0.0005,-0.10011586015035237,-0.21076889852007283,{}
8488,off_target,3,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,8a47b654,216f39be,15,15,S5,1,False,True,0,False,,0.0007181054311915971,0.399327973238328,-0.05086929517033287,"{""S5"": {""and_mask"": 10}}"
8489,off_target,3,target_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,07f9a3d5,b4ecc245,0,0,S6,1,False,True,1,True,,0.0008548011955850133,-0.5317735710961463,0.020373848141856724,"{""S6"": {""and_mask"": 3}}"
8490,clean_target_ineffective,1,target_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,9d3d3449,333a0c3b,2,2,S0,1,True,False,0,False,,0.0005,0.7082630207532885,-0.11108627463728522,"{""S0"": {""and_mask"": 15}}"
8491,off_target,3,target_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,6f289f51,24590f65,10,10,S4,1,False,True,1,True,,0.0005,0.055538577980707174,-0.3461169158414358,"{""S4"": {""and_mask"": 4}}"
8492,clean_target_effective,2,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,0b5241ae,c7e036b7,8,0,S0,1,True,False,1,True,,0.001156134581020539,-0.36887069908399217,0.05953063080039639,"{""S0"": {""and_mask"": 2}}"
8493,missed,0,neighbor_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,575e477b,a436133b,13,13,,0,False,False,0,False,,0.0018277986782859396,0.060947555942167095,-0.04956368292627634,{}
8494,off_target,3,neighbor_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,f867939b,d37714b4,7,7,S1,1,False,True,0,False,,0.0005,-0.21767871156923427,0.09559537804505143,"{""S1"": {""and_mask"": 11}}"
8495,off_target,3,neighbor_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,760014f9,4fde7a2b,2,2,S6,1,False,True,1,True,,0.0005,0.015513439996498667,0.16833711423882236,"{""S6"": {""and_mask"": 4}}"
8496,invalid_reset,5,multi_probe,S0,0,0,3,94be897446726719d350,124ec80a,3c704a43,710a296e,4,4,,0,False,False,0,False,reset,0.21540885487553516,-0.12838590700959715,0.06427802066934342,{}
8497,multi_hit,4,multi_probe,S5,5,0,3,94be897446726719d350,124ec80a,4896fd1d,6ecc948f,8,2,S5;S6,2,True,True,2,True,,0.019431333477218864,-0.5313479870284703,-0.12214647225286837,"{""S5"": {""replacement"": 2}, ""S6"": {""replacement"": 7}}"
8498,invalid_reset,5,invalid_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,3495677f,5810138a,12,12,,0,False,False,0,False,timeout,0.985,0.2689830114164859,-0.1976250623371289,{}
8499,invalid_reset,5,invalid_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,e0183937,b2e36efc,2,2,,0,False,False,0,False,reset,0.985,-0.5628985399662935,-0.2647205580646539,{}
8500,missed,0,miss_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,b8c8c723,41a2db0b,10,10,,0,False,False,0,False,,0.0005,-0.8327703556186175,-0.21393715481858153,{}
8501,missed,0,miss_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,622e5e8e,1520c70c,10,10,,0,False,False,0,False,,0.0005,-0.3137078077143277,-0.01125977060704739,{}
8502,off_target,3,miss_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,f01c742e,2c0e607e,15,15,S2,1,False,True,0,False,,0.0005,-0.14353325961667313,-0.09359720279902106,"{""S2"": {""and_mask"": 15}}"
8503,missed,0,miss_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,0d8bc33c,3ff95fed,10,10,,0,False,False,0,False,,0.0005,-0.16894108846822306,0.18410984514320664,{}
8504,clean_target_effective,2,target_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,8a60d9c0,caff072d,12,13,S0,1,True,False,1,True,,0.0006190820320927324,-0.2103886581769612,-0.027338264308668148,"{""S0"": {""bit_position"": 0}}"
8505,off_target,3,target_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,3a441872,47d1eeec,3,3,S6,1,False,True,1,True,,0.0011812548970669928,-0.04900785422385717,0.38568408101072715,"{""S6"": {""and_mask"": 7, ""randomized_positions"": [1, 3]}}"
8506,clean_target_ineffective,1,target_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,5dc60c7d,7f93fee9,0,0,S0,1,True,False,0,False,,0.0005,0.21404206963790245,0.01708237553393371,"{""S0"": {""and_mask"": 6}}"
8507,missed,0,target_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,3a47f772,b0643956,9,9,,0,False,False,0,False,,0.0005,0.3323966560064475,-0.05713865678273566,{}
8508,clean_target_effective,2,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,15c1b647,81cc194c,3,4,S0,1,True,False,1,True,,0.0005,0.13841486083937682,0.27557059235579145,"{""S0"": {""replacement"": 4}}"
8509,missed,0,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,5b8461f8,c6aee0ac,4,4,,0,False,False,0,False,,0.0005036592528158439,0.43477232359985507,-0.22293353572529942,{}
8510,multi_hit,4,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,e43dbf03,a03c1656,5,4,S0;S1,2,True,True,1,True,,0.0008245644170576677,-0.09183583373382584,-0.07301263076164376,"{""S0"": {""and_mask"": 14, ""randomized_positions"": [0, 2]}, ""S1"": {""and_mask"": 7, ""randomized_positions"": [1, 3]}}"
8511,missed,0,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,1be954fe,5f1aee07,14,14,,0,False,False,0,False,,0.0007363239820379321,-0.23009030714246365,-0.10377721514245937,{}
8512,missed,0,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,e7ff9d5a,982bd97e,4,4,,0,False,False,0,False,,0.0005,0.08016173661865779,-0.06356368981889443,{}
8513,multi_hit,4,neighbor_probe,S5,5,0,0,94be897446726719d350,124ec80a,4b5bbe77,e3db8cd5,9,9,S4;S6,2,False,True,1,True,,0.0005960282852910744,0.47085729387829095,0.1655594757050075,"{""S4"": {""and_mask"": 9}, ""S6"": {""and_mask"": 3}}"
8514,off_target,3,neighbor_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,8553f8b3,a30c78eb,13,13,S1,1,False,True,1,True,,0.000806301711727291,0.45579682674105615,0.007881761652147695,"{""S1"": {""replacement"": 15}}"
8515,missed,0,neighbor_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,bdac7ae3,0e0316c4,12,12,,0,False,False,0,False,,0.0005031344834391328,-0.6394443004230409,0.20195637539210895,{}
8516,multi_hit,4,multi_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,0cf6bd55,dc7ea384,5,5,S1;S2,2,False,True,2,True,,0.14274557017448036,-0.2853213126978118,0.10772557673518282,"{""S1"": {""bit_position"": 0}, ""S2"": {""bit_position"": 0}}"
8517,invalid_reset,5,multi_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,a21de0c8,38c52097,4,4,,0,False,False,0,False,reset,0.9113000525183245,-0.3863809323540558,0.3184527043804466,{}
8518,invalid_reset,5,invalid_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,11eef617,c199c1df,14,14,,0,False,False,0,False,timeout,0.985,0.527682841669334,0.12676707878944335,{}
