campaign_arm,key_id,target_sbox,target_sbox_index,top_fraction,key_guess,key_guess_hex,sample_count,sei,chi
guided_model,1,S5,5,0.2,6,6,284,0.004079051775441381,18.535211267605632
guided_model,1,S5,5,0.2,7,7,284,0.003533525094227335,16.056338028169012
guided_model,1,S5,5,0.2,8,8,284,0.002566455068438802,11.661971830985916
guided_model,1,S5,5,0.2,9,9,284,0.003087185082324935,14.028169014084506
guided_model,1,S5,5,0.2,10,a,284,0.004996528466574092,22.704225352112672
guided_model,1,S5,5,0.2,11,b,284,0.0022688950605038688,10.30985915492958
guided_model,1,S5,5,0.2,12,c,284,0.005765225153739336,26.197183098591545
guided_model,1,S5,5,0.2,13,d,284,0.0072034318587581815,32.73239436619718
guided_model,1,S5,5,0.2,14,e,284,0.013229022019440585,60.11267605633802
guided_model,1,S5,5,0.2,15,f,284,0.007699365205316404,34.98591549295774
guided_model,1,S5,5,0.3,0,0,426,0.0038338402874209263,26.131455399061032
guided_model,1,S5,5,0.3,1,1,426,0.0030183054508585165,20.572769953051647
guided_model,1,S5,5,0.3,2,2,426,0.0019603143115343074,13.361502347417838
guided_model,1,S5,5,0.3,3,3,426,0.0049910180960567796,34.01877934272301
guided_model,1,S5,5,0.3,4,4,426,0.0032717824946549403,22.300469483568072
guided_model,1,S5,5,0.3,5,5,426,0.003910985474663316,26.657276995305164
guided_model,1,S5,5,0.3,6,6,426,0.003966089179836452,27.032863849765256
guided_model,1,S5,5,0.3,7,7,426,0.002434206176023276,16.59154929577465
guided_model,1,S5,5,0.3,8,8,426,0.0018941898653265447,12.910798122065728
guided_model,1,S5,5,0.3,9,9,426,0.0018060239370495275,12.30985915492958
guided_model,1,S5,5,0.3,10,a,426,0.003944047697767197,26.882629107981217
guided_model,1,S5,5,0.3,11,b,426,0.002621558773611937,17.868544600938964
guided_model,1,S5,5,0.3,12,c,426,0.0035473010205206187,24.178403755868537
guided_model,1,S5,5,0.3,13,d,426,0.005101225506403051,34.76995305164319
guided_model,1,S5,5,0.3,14,e,426,0.009917289338535125,67.5962441314554
guided_model,1,S5,5,0.3,15,f,426,0.0038889439925940614,26.50704225352112
guided_model,1,S5,5,0.4,0,0,568,0.002058123388216623,18.704225352112672
guided_model,1,S5,5,0.4,1,1,568,0.0020457250545526683,18.59154929577465
guided_model,1,S5,5,0.4,2,2,568,0.0015745883753223572,14.309859154929581
guided_model,1,S5,5,0.4,3,3,568,0.00296320174568538,26.929577464788736
guided_model,1,S5,5,0.4,4,4,568,0.0022874925609998016,20.788732394366196
guided_model,1,S5,5,0.4,5,5,568,0.003905475104146002,35.492957746478865
guided_model,1,S5,5,0.4,6,6,568,0.003589317595715137,32.61971830985917
guided_model,1,S5,5,0.4,7,7,568,0.0016427792104741123,14.929577464788734
guided_model,1,S5,5,0.4,8,8,568,0.0018225550486014681,16.563380281690144
guided_model,1,S5,5,0.4,9,9,568,0.0011282483634199566,10.253521126760566
guided_model,1,S5,5,0.4,10,a,568,0.0032979567546121804,29.971830985915496
guided_model,1,S5,5,0.4,11,b,568,0.0018101567149375127,16.450704225352116
guided_model,1,S5,5,0.4,12,c,568,0.0033041559214441584,30.02816901408451
guided_model,1,S5,5,0.4,13,d,568,0.00444480261852807,40.3943661971831
guided_model,1,S5,5,0.4,14,e,568,0.009379339416782382,85.23943661971829
guided_model,1,S5,5,0.4,15,f,568,0.0037566951001785356,34.14084507042253
guided_model,1,S5,5,0.5,0,0,710,0.0017967665145804403,20.411267605633803
guided_model,1,S5,5,0.5,1,1,710,0.0020784566554255105,23.6112676056338
guided_model,1,S5,5,0.5,2,2,710,0.0012849633009323542,14.597183098591543
guided_model,1,S5,5,0.5,3,3,710,0.002094326522515374,23.791549295774647
guided_model,1,S5,5,0.5,4,4,710,0.0018086689148978374,20.546478873239433
guided_model,1,S5,5,0.5,5,5,710,0.003633703630232097,41.27887323943662
guided_model,1,S5,5,0.5,6,6,710,0.0029076572108708582,33.03098591549295
guided_model,1,S5,5,0.5,7,7,710,0.0014000198373338617,15.904225352112668
guided_model,1,S5,5,0.5,8,8,710,0.0014912715731005754,16.940845070422537
guided_model,1,S5,5,0.5,9,9,710,0.0013325729022019438,15.138028169014081
guided_model,1,S5,5,0.5,10,a,710,0.0023244395953183885,26.405633802816894
guided_model,1,S5,5,0.5,11,b,710,0.001134199563578655,12.884507042253519
guided_model,1,S5,5,0.5,12,c,710,0.0026854790716127758,30.50704225352113
guided_model,1,S5,5,0.5,13,d,710,0.004066157508430867,46.19154929577465
guided_model,1,S5,5,0.5,14,e,710,0.007458341598889109,84.72676056338028
guided_model,1,S5,5,0.5,15,f,710,0.0028124380083316804,31.94929577464789
guided_model,1,S5,5,0.65,0,0,923,0.0011567131768022922,17.08234019501625
guided_model,1,S5,5,0.65,1,1,923,0.0012811366909683786,18.919826652221015
guided_model,1,S5,5,0.65,2,2,923,0.000987685006614401,14.586132177681474
guided_model,1,S5,5,0.65,3,3,923,0.0012693986235942198,18.74647887323944
guided_model,1,S5,5,0.65,4,4,923,0.0012576605562200603,18.57313109425785
guided_model,1,S5,5,0.65,5,5,923,0.002339910368117531,34.5557963163597
guided_model,1,S5,5,0.65,6,6,923,0.002184967878778631,32.26760563380282
guided_model,1,S5,5,0.65,7,7,923,0.000825699676851005,12.193932827735642
guided_model,1,S5,5,0.65,8,8,923,0.0010322896626362055,15.244853737811482
guided_model,1,S5,5,0.65,9,9,923,0.0014501648611562703,21.4160346695558
guided_model,1,S5,5,0.65,10,a,923,0.0013586079356378289,20.063921993499456
guided_model,1,S5,5,0.65,11,b,923,0.0013069604391915293,19.301191765980505
guided_model,1,S5,5,0.65,12,c,923,0.0032320034885536236,47.730227518959914
guided_model,1,S5,5,0.65,13,d,923,0.0038588162863337208,56.98699891657639
guided_model,1,S5,5,0.65,14,e,923,0.007260508211365032,107.22318526543879
guided_model,1,S5,5,0.65,15,f,923,0.0029033376020771683,42.87648970747562
guided_model,1,S5,5,0.8,0,0,1136,0.0007671468954572505,13.943661971830984
guided_model,1,S5,5,0.8,1,1,1136,0.0011995387819877007,21.80281690140845
guided_model,1,S5,5,0.8,2,2,1136,0.000463387720690339,8.422535211267602
guided_model,1,S5,5,0.8,3,3,1136,0.0009887671097004568,17.971830985915503
guided_model,1,S5,5,0.8,4,4,1136,0.0008756323150168617,15.915492957746478
guided_model,1,S5,5,0.8,5,5,1136,0.0021976046419361238,39.943661971830984
guided_model,1,S5,5,0.8,6,6,1136,0.001904694009125174,34.61971830985917
guided_model,1,S5,5,0.8,7,7,1136,0.001095702737552073,19.91549295774648
guided_model,1,S5,5,0.8,8,8,1136,0.0010461094028962506,19.014084507042252
guided_model,1,S5,5,0.8,9,9,1136,0.00134211961912319,24.3943661971831
guided_model,1,S5,5,0.8,10,a,1136,0.0013219723269192623,24.02816901408451
guided_model,1,S5,5,0.8,11,b,1136,0.0013328208688752233,24.22535211267606
guided_model,1,S5,5,0.8,12,c,1136,0.003593966970839119,65.32394366197182
guided_model,1,S5,5,0.8,13,d,1136,0.0037489461416385633,68.14084507042253
guided_model,1,S5,5,0.8,14,e,1136,0.006896573100575281,125.35211267605631
guided_model,1,S5,5,0.8,15,f,1136,0.0030143448720491963,54.78873239436619
guided_model,1,S5,5,1.0,0,0,1420,0.000762249553659988,17.318309859154926
guided_model,1,S5,5,1.0,1,1,1420,0.0013018250347153343,29.577464788732396
guided_model,1,S5,5,1.0,2,2,1420,0.0005093235469152947,11.571830985915497
guided_model,1,S5,5,1.0,3,3,1420,0.0007870462209878993,17.881690140845073
guided_model,1,S5,5,1.0,4,4,1420,0.0006362824836341996,14.456338028169014
guided_model,1,S5,5,1.0,5,5,1420,0.002322455861932156,52.76619718309858
guided_model,1,S5,5,1.0,6,6,1420,0.0019792699861138664,44.969014084507045
guided_model,1,S5,5,1.0,7,7,1420,0.0012363618329696486,28.090140845070415
guided_model,1,S5,5,1.0,8,8,1420,0.0011560206308272166,26.26478873239436
guided_model,1,S5,5,1.0,9,9,1420,0.001303808768101567,29.622535211267603
guided_model,1,S5,5,1.0,10,a,1420,0.0010082324935528663,22.907042253521123
guided_model,1,S5,5,1.0,11,b,1420,0.001201646498710573,27.30140845070422
guided_model,1,S5,5,1.0,12,c,1420,0.0031347946835945254,71.22253521126761
guided_model,1,S5,5,1.0,13,d,1420,0.0033420948224558624,75.9323943661972
guided_model,1,S5,5,1.0,14,e,1420,0.006531938107518349,148.4056338028169
guided_model,1,S5,5,1.0,15,f,1420,0.0024474310652648286,55.605633802816904
